,ellipticity,fwhm_image,median_a_image,median_b_image,median_class_star,median_erra_image,median_errb_image,median_flux_iso,median_mag_iso,median_magerr_iso,pm,pmerr
92,0.170907258987,2.29897975922,1.31108403206,1.06483328342,0.973344445229,0.0621411912143,0.0544399507344,438.848754883,24.5449867249,0.0435162186623,0.141061401311,0.0121120131146
93,0.171925008297,1.70575809479,1.31108403206,1.06483328342,0.973344445229,0.0621411912143,0.0544399507344,438.848754883,24.5449867249,0.0435162186623,0.141061401311,0.0121120131146
94,0.108056783676,2.04185605049,1.4731528759,1.31828665733,0.972013711929,0.0267777070403,0.0248572081327,1326.19995117,23.3435668945,0.0191150866449,0.405881157144,0.00599691010805
95,0.0740452408791,1.64058935642,1.4731528759,1.31828665733,0.972013711929,0.0267777070403,0.0248572081327,1326.19995117,23.3435668945,0.0191150866449,0.405881157144,0.00599691010805
96,0.115453958511,1.8205062151,1.4731528759,1.31828665733,0.972013711929,0.0267777070403,0.0248572081327,1326.19995117,23.3435668945,0.0191150866449,0.405881157144,0.00599691010805
97,0.133482158184,2.30827736855,1.4731528759,1.31828665733,0.972013711929,0.0267777070403,0.0248572081327,1326.19995117,23.3435668945,0.0191150866449,0.405881157144,0.00599691010805
98,0.119089365005,2.03392958641,1.30559968948,1.18781721592,0.937007069588,0.0440752208233,0.0411981828511,639.25177002,24.1358280182,0.0328155606985,0.411660977762,0.00776920759518
99,0.072648525238,1.96014499664,1.30559968948,1.18781721592,0.937007069588,0.0440752208233,0.0411981828511,639.25177002,24.1358280182,0.0328155606985,0.411660977762,0.00776920759518
100,0.0326777696609,1.7965798378,1.30559968948,1.18781721592,0.937007069588,0.0440752208233,0.0411981828511,639.25177002,24.1358280182,0.0328155606985,0.411660977762,0.00776920759518
101,0.122587561607,1.89445018768,1.30559968948,1.18781721592,0.937007069588,0.0440752208233,0.0411981828511,639.25177002,24.1358280182,0.0328155606985,0.411660977762,0.00776920759518
102,0.199351370335,2.47517442703,1.29240822792,1.10590207577,0.977282524109,0.0619815811515,0.0544984936714,453.016326904,24.5097141266,0.0426358990371,0.372716466213,0.017166683865
103,0.165140151978,2.2967607975,1.29240822792,1.10590207577,0.977282524109,0.0619815811515,0.0544984936714,453.016326904,24.5097141266,0.0426358990371,0.372716466213,0.017166683865
104,0.14430898428,1.66937863827,1.29240822792,1.10590207577,0.977282524109,0.0619815811515,0.0544984936714,453.016326904,24.5097141266,0.0426358990371,0.372716466213,0.017166683865
105,0.288816928864,3.00916242599,1.09768974781,0.903765678406,0.967743992805,0.117423668504,0.100765801966,177.812194824,25.5258979797,0.0841701775789,0.0435610658912,0.0272450010558
106,0.136089384556,2.19719862938,1.09768974781,0.903765678406,0.967743992805,0.117423668504,0.100765801966,177.812194824,25.5258979797,0.0841701775789,0.0435610658912,0.0272450010558
