,PM,A_IMAGE,B_IMAGE,CLASS_STAR,MAG_ISO
89,0.229500172624,0.780957460403,0.66713654995,0.739001274109,26.6155509949
90,0.229500172624,0.780957460403,0.66713654995,0.739001274109,26.6155509949
91,0.229500172624,0.780957460403,0.66713654995,0.739001274109,26.6155509949
92,0.229500172624,0.780957460403,0.66713654995,0.739001274109,26.6155509949
93,3.35704821311,1.85448622704,1.21183609962,0.0147733939812,24.1556968689
94,3.35704821311,1.85448622704,1.21183609962,0.0147733939812,24.1556968689
95,3.35704821311,1.85448622704,1.21183609962,0.0147733939812,24.1556968689
96,3.35704821311,1.85448622704,1.21183609962,0.0147733939812,24.1556968689
97,3.51116555805,0.866447210312,0.495444923639,0.165875151753,26.7382564545
98,3.51116555805,0.866447210312,0.495444923639,0.165875151753,26.7382564545
99,3.51116555805,0.866447210312,0.495444923639,0.165875151753,26.7382564545
100,0.248960169815,1.21849954128,1.00291609764,0.796403348446,25.003112793
101,0.248960169815,1.21849954128,1.00291609764,0.796403348446,25.003112793
102,0.248960169815,1.21849954128,1.00291609764,0.796403348446,25.003112793
103,0.453678245846,1.52215790749,1.3163574934,0.981154441833,22.8337726593
104,0.453678245846,1.52215790749,1.3163574934,0.981154441833,22.8337726593
105,0.453678245846,1.52215790749,1.3163574934,0.981154441833,22.8337726593
106,0.453678245846,1.52215790749,1.3163574934,0.981154441833,22.8337726593
107,0.164288755312,1.40078234673,1.2529027462,0.976514697075,23.1633529663
108,0.164288755312,1.40078234673,1.2529027462,0.976514697075,23.1633529663
109,0.164288755312,1.40078234673,1.2529027462,0.976514697075,23.1633529663
110,0.236306549568,1.45654630661,1.33345293999,0.985318183899,22.8128299713
111,0.236306549568,1.45654630661,1.33345293999,0.985318183899,22.8128299713
112,0.236306549568,1.45654630661,1.33345293999,0.985318183899,22.8128299713
113,0.113515464623,0.676350235939,0.548825562,0.79827773571,26.8190155029
114,0.113515464623,0.676350235939,0.548825562,0.79827773571,26.8190155029
115,0.113515464623,0.676350235939,0.548825562,0.79827773571,26.8190155029
116,0.113515464623,0.676350235939,0.548825562,0.79827773571,26.8190155029
117,0.180613009311,6.44737148285,3.17721796036,0.000335268909112,22.4978790283
118,0.180613009311,6.44737148285,3.17721796036,0.000335268909112,22.4978790283
119,0.180613009311,6.44737148285,3.17721796036,0.000335268909112,22.4978790283
120,0.112424414789,1.50145769119,1.31472766399,0.996101915836,23.1657829285
121,0.112424414789,1.50145769119,1.31472766399,0.996101915836,23.1657829285
122,0.112424414789,1.50145769119,1.31472766399,0.996101915836,23.1657829285
123,0.446253882818,1.52126216888,1.34452545643,0.988360106945,22.6537132263
124,0.446253882818,1.52126216888,1.34452545643,0.988360106945,22.6537132263
125,0.446253882818,1.52126216888,1.34452545643,0.988360106945,22.6537132263
126,3.70492353721,2.13480854034,1.29006004333,0.0257767885923,23.1771373749
127,3.70492353721,2.13480854034,1.29006004333,0.0257767885923,23.1771373749
128,3.70492353721,2.13480854034,1.29006004333,0.0257767885923,23.1771373749
129,18.5366147341,8.29989147186,1.62100458145,0.753863573074,20.5793743134
130,18.5366147341,8.29989147186,1.62100458145,0.753863573074,20.5793743134
131,18.5366147341,8.29989147186,1.62100458145,0.753863573074,20.5793743134
132,0.0783394405595,1.67594981194,1.52765536308,0.983151555061,20.8824977875
133,0.0783394405595,1.67594981194,1.52765536308,0.983151555061,20.8824977875
134,0.0783394405595,1.67594981194,1.52765536308,0.983151555061,20.8824977875
135,0.0783394405595,1.67594981194,1.52765536308,0.983151555061,20.8824977875
136,0.0739352315004,1.20600998402,1.04560351372,0.986701369286,24.8358879089
137,0.0739352315004,1.20600998402,1.04560351372,0.986701369286,24.8358879089
138,0.0739352315004,1.20600998402,1.04560351372,0.986701369286,24.8358879089
139,0.0739352315004,1.20600998402,1.04560351372,0.986701369286,24.8358879089
140,0.0439462919628,1.39185357094,1.13949859142,0.891335606575,24.2010192871
141,0.0439462919628,1.39185357094,1.13949859142,0.891335606575,24.2010192871
142,0.0439462919628,1.39185357094,1.13949859142,0.891335606575,24.2010192871
143,0.0439462919628,1.39185357094,1.13949859142,0.891335606575,24.2010192871
144,0.0575619954035,1.69393992424,1.55940532684,0.997552752495,20.5415382385
145,0.0575619954035,1.69393992424,1.55940532684,0.997552752495,20.5415382385
146,0.0575619954035,1.69393992424,1.55940532684,0.997552752495,20.5415382385
147,27.4413364706,13.093082428,1.20333659649,0.000740969728213,22.1884670258
148,27.4413364706,13.093082428,1.20333659649,0.000740969728213,22.1884670258
149,27.4413364706,13.093082428,1.20333659649,0.000740969728213,22.1884670258
150,0.105850198748,1.5973263979,1.45135462284,0.991985559464,21.7007713318
151,0.105850198748,1.5973263979,1.45135462284,0.991985559464,21.7007713318
152,0.105850198748,1.5973263979,1.45135462284,0.991985559464,21.7007713318
153,0.105850198748,1.5973263979,1.45135462284,0.991985559464,21.7007713318
154,0.0164990507674,1.69064295292,1.5642837286,0.988317131996,20.6941356659
155,0.0164990507674,1.69064295292,1.5642837286,0.988317131996,20.6941356659
156,0.0164990507674,1.69064295292,1.5642837286,0.988317131996,20.6941356659
157,0.587689234683,1.40905296803,1.20558547974,0.980568289757,23.5381069183
158,0.587689234683,1.40905296803,1.20558547974,0.980568289757,23.5381069183
159,0.587689234683,1.40905296803,1.20558547974,0.980568289757,23.5381069183
160,0.398708028208,1.45223462582,1.3340960741,0.981954932213,22.8999443054
161,0.398708028208,1.45223462582,1.3340960741,0.981954932213,22.8999443054
162,0.398708028208,1.45223462582,1.3340960741,0.981954932213,22.8999443054
163,0.398708028208,1.45223462582,1.3340960741,0.981954932213,22.8999443054
164,3.43556167344,2.21371746063,1.71079421043,0.508503317833,20.6531734467
165,3.43556167344,2.21371746063,1.71079421043,0.508503317833,20.6531734467
166,3.43556167344,2.21371746063,1.71079421043,0.508503317833,20.6531734467
167,1.40621853626,1.40105688572,1.32870149612,0.426189869642,23.8123874664
168,1.40621853626,1.40105688572,1.32870149612,0.426189869642,23.8123874664
169,1.40621853626,1.40105688572,1.32870149612,0.426189869642,23.8123874664
170,1.33655081367,1.0816539526,0.998325645924,0.170772284269,25.3507556915
171,1.33655081367,1.0816539526,0.998325645924,0.170772284269,25.3507556915
172,1.33655081367,1.0816539526,0.998325645924,0.170772284269,25.3507556915
173,1.33655081367,1.0816539526,0.998325645924,0.170772284269,25.3507556915
174,0.0468333762847,1.66491699219,1.50874769688,0.985230565071,21.0526542664
175,0.0468333762847,1.66491699219,1.50874769688,0.985230565071,21.0526542664
176,0.0468333762847,1.66491699219,1.50874769688,0.985230565071,21.0526542664
177,0.0468333762847,1.66491699219,1.50874769688,0.985230565071,21.0526542664
178,0.681402133039,1.60833895206,1.40709352493,0.989235639572,22.0476875305
179,0.681402133039,1.60833895206,1.40709352493,0.989235639572,22.0476875305
180,0.681402133039,1.60833895206,1.40709352493,0.989235639572,22.0476875305
181,0.681402133039,1.60833895206,1.40709352493,0.989235639572,22.0476875305
182,0.0758143973199,1.36175441742,1.10812485218,0.910184621811,24.2756958008
183,0.0758143973199,1.36175441742,1.10812485218,0.910184621811,24.2756958008
184,0.0758143973199,1.36175441742,1.10812485218,0.910184621811,24.2756958008
185,0.0221090436308,1.4209356308,1.26770687103,0.982152700424,23.3821334839
186,0.0221090436308,1.4209356308,1.26770687103,0.982152700424,23.3821334839
187,0.0221090436308,1.4209356308,1.26770687103,0.982152700424,23.3821334839
188,0.0221090436308,1.4209356308,1.26770687103,0.982152700424,23.3821334839
189,0.451052258884,1.45573735237,1.26652240753,0.963472366333,23.4490509033
190,0.451052258884,1.45573735237,1.26652240753,0.963472366333,23.4490509033
191,0.451052258884,1.45573735237,1.26652240753,0.963472366333,23.4490509033
192,0.451052258884,1.45573735237,1.26652240753,0.963472366333,23.4490509033
193,0.264156460067,1.4654109478,1.28010451794,0.968614518642,23.1620979309
194,0.264156460067,1.4654109478,1.28010451794,0.968614518642,23.1620979309
195,0.264156460067,1.4654109478,1.28010451794,0.968614518642,23.1620979309
196,0.264156460067,1.4654109478,1.28010451794,0.968614518642,23.1620979309
197,0.0460510406811,1.32079434395,1.22145056725,0.825677633286,24.0301189423
198,0.0460510406811,1.32079434395,1.22145056725,0.825677633286,24.0301189423
199,0.0460510406811,1.32079434395,1.22145056725,0.825677633286,24.0301189423
200,0.0460510406811,1.32079434395,1.22145056725,0.825677633286,24.0301189423
201,0.0815961426012,1.35922837257,1.17252874374,0.907366752625,24.022808075
202,0.0815961426012,1.35922837257,1.17252874374,0.907366752625,24.022808075
203,0.0815961426012,1.35922837257,1.17252874374,0.907366752625,24.022808075
204,0.0815961426012,1.35922837257,1.17252874374,0.907366752625,24.022808075
205,0.143877964755,1.4477994442,1.32022845745,0.984778344631,23.0293617249
206,0.143877964755,1.4477994442,1.32022845745,0.984778344631,23.0293617249
207,0.143877964755,1.4477994442,1.32022845745,0.984778344631,23.0293617249
208,0.58459602572,1.46785092354,1.26631402969,0.951535284519,23.2604541779
209,0.58459602572,1.46785092354,1.26631402969,0.951535284519,23.2604541779
210,1.73041887005,1.74563455582,1.44423115253,0.988907396793,21.6379547119
211,1.73041887005,1.74563455582,1.44423115253,0.988907396793,21.6379547119
212,1.73041887005,1.74563455582,1.44423115253,0.988907396793,21.6379547119
213,1.73041887005,1.74563455582,1.44423115253,0.988907396793,21.6379547119
214,0.0995165497953,0.790379405022,0.769280314445,0.401687324047,26.2511501312
215,0.0995165497953,0.790379405022,0.769280314445,0.401687324047,26.2511501312
216,0.0995165497953,0.790379405022,0.769280314445,0.401687324047,26.2511501312
217,0.256498413247,1.73904144764,1.56573271751,0.983245909214,20.8079032898
218,0.256498413247,1.73904144764,1.56573271751,0.983245909214,20.8079032898
219,0.256498413247,1.73904144764,1.56573271751,0.983245909214,20.8079032898
220,0.511403954325,1.28707695007,1.18517994881,0.930122852325,24.0169124603
221,0.511403954325,1.28707695007,1.18517994881,0.930122852325,24.0169124603
222,0.511403954325,1.28707695007,1.18517994881,0.930122852325,24.0169124603
223,0.0445533872951,1.72833299637,1.56081223488,0.991701066494,20.5543937683
224,0.0445533872951,1.72833299637,1.56081223488,0.991701066494,20.5543937683
225,0.0445533872951,1.72833299637,1.56081223488,0.991701066494,20.5543937683
226,0.0914170920883,1.37726438046,1.18468081951,0.997769474983,24.2073345184
227,0.0914170920883,1.37726438046,1.18468081951,0.997769474983,24.2073345184
228,0.0914170920883,1.37726438046,1.18468081951,0.997769474983,24.2073345184
229,0.0286224904734,1.05664408207,0.845668911934,0.958898663521,25.6727180481
230,0.0286224904734,1.05664408207,0.845668911934,0.958898663521,25.6727180481
231,0.0286224904734,1.05664408207,0.845668911934,0.958898663521,25.6727180481
232,0.0478926783435,1.45672285557,1.28704440594,0.986713767052,23.0754413605
233,0.0478926783435,1.45672285557,1.28704440594,0.986713767052,23.0754413605
234,0.0478926783435,1.45672285557,1.28704440594,0.986713767052,23.0754413605
235,0.0478926783435,1.45672285557,1.28704440594,0.986713767052,23.0754413605
236,3.44350863424,1.95752775669,1.19094467163,0.0115413125604,24.4045791626
237,3.44350863424,1.95752775669,1.19094467163,0.0115413125604,24.4045791626
238,3.44350863424,1.95752775669,1.19094467163,0.0115413125604,24.4045791626
239,3.44350863424,1.95752775669,1.19094467163,0.0115413125604,24.4045791626
240,0.570436626359,0.929883539677,0.737393200397,0.584173321724,26.1859283447
241,0.570436626359,0.929883539677,0.737393200397,0.584173321724,26.1859283447
242,0.570436626359,0.929883539677,0.737393200397,0.584173321724,26.1859283447
243,0.570436626359,0.929883539677,0.737393200397,0.584173321724,26.1859283447
244,0.101316620632,1.41210770607,1.16175925732,0.933854877949,24.0719280243
245,0.101316620632,1.41210770607,1.16175925732,0.933854877949,24.0719280243
246,0.101316620632,1.41210770607,1.16175925732,0.933854877949,24.0719280243
247,0.670856976239,1.57829415798,1.36278581619,0.989296674728,22.3324298859
248,0.670856976239,1.57829415798,1.36278581619,0.989296674728,22.3324298859
249,0.670856976239,1.57829415798,1.36278581619,0.989296674728,22.3324298859
250,0.317559426129,1.54490494728,1.38912439346,0.989694654942,22.3130435944
251,0.317559426129,1.54490494728,1.38912439346,0.989694654942,22.3130435944
252,0.317559426129,1.54490494728,1.38912439346,0.989694654942,22.3130435944
253,0.55200805755,1.58104896545,1.4293230772,0.991256117821,22.1381340027
254,0.55200805755,1.58104896545,1.4293230772,0.991256117821,22.1381340027
255,0.55200805755,1.58104896545,1.4293230772,0.991256117821,22.1381340027
256,1.96676675675,0.872409343719,0.601111233234,0.242898836732,26.6102256775
257,1.96676675675,0.872409343719,0.601111233234,0.242898836732,26.6102256775
258,1.96676675675,0.872409343719,0.601111233234,0.242898836732,26.6102256775
259,1.96676675675,0.872409343719,0.601111233234,0.242898836732,26.6102256775
260,0.169117632076,1.12043976784,1.00630819798,0.778724074364,25.4633407593
261,0.169117632076,1.12043976784,1.00630819798,0.778724074364,25.4633407593
262,0.169117632076,1.12043976784,1.00630819798,0.778724074364,25.4633407593
263,0.192890776151,3.72351026535,1.96632146835,0.0198410004377,21.7852973938
264,0.192890776151,3.72351026535,1.96632146835,0.0198410004377,21.7852973938
265,1.46506755631,0.925759673119,0.647418379784,0.712910354137,26.3068981171
266,1.46506755631,0.925759673119,0.647418379784,0.712910354137,26.3068981171
267,1.46506755631,0.925759673119,0.647418379784,0.712910354137,26.3068981171
268,0.136196330923,0.971891999245,0.665882825851,0.825958848,26.1880607605
269,0.136196330923,0.971891999245,0.665882825851,0.825958848,26.1880607605
270,0.136196330923,0.971891999245,0.665882825851,0.825958848,26.1880607605
271,1.83275538128,1.79627895355,1.58091473579,0.998134255409,20.421918869
272,1.83275538128,1.79627895355,1.58091473579,0.998134255409,20.421918869
273,1.83275538128,1.79627895355,1.58091473579,0.998134255409,20.421918869
274,1.83275538128,1.79627895355,1.58091473579,0.998134255409,20.421918869
275,0.0838174706073,1.53029870987,1.36102831364,0.984640777111,22.6969718933
276,0.0838174706073,1.53029870987,1.36102831364,0.984640777111,22.6969718933
277,0.0838174706073,1.53029870987,1.36102831364,0.984640777111,22.6969718933
278,0.229007731885,1.32926535606,1.18341386318,0.957839846611,24.0047092438
279,0.229007731885,1.32926535606,1.18341386318,0.957839846611,24.0047092438
280,0.229007731885,1.32926535606,1.18341386318,0.957839846611,24.0047092438
281,0.022055474865,1.34120500088,1.18431651592,0.861504197121,24.0832366943
282,0.022055474865,1.34120500088,1.18431651592,0.861504197121,24.0832366943
283,0.022055474865,1.34120500088,1.18431651592,0.861504197121,24.0832366943
284,0.022055474865,1.34120500088,1.18431651592,0.861504197121,24.0832366943
285,0.1441070579,2.11844301224,1.32589888573,0.000148388382513,24.7778358459
286,0.114025665501,1.54884433746,1.38733053207,0.987122178078,22.2556915283
287,0.114025665501,1.54884433746,1.38733053207,0.987122178078,22.2556915283
288,0.114025665501,1.54884433746,1.38733053207,0.987122178078,22.2556915283
289,0.114025665501,1.54884433746,1.38733053207,0.987122178078,22.2556915283
290,0.0372698869477,1.66694784164,1.57026576996,0.987088263035,20.7991466522
291,0.0372698869477,1.66694784164,1.57026576996,0.987088263035,20.7991466522
292,0.0372698869477,1.66694784164,1.57026576996,0.987088263035,20.7991466522
293,0.0702430586905,1.19561123848,0.916839182377,0.926206171513,25.2163619995
294,0.0702430586905,1.19561123848,0.916839182377,0.926206171513,25.2163619995
295,0.0702430586905,1.19561123848,0.916839182377,0.926206171513,25.2163619995
296,0.109986146212,0.970481276512,0.706874668598,0.142606109381,25.9937267303
297,0.109986146212,0.970481276512,0.706874668598,0.142606109381,25.9937267303
298,0.109986146212,0.970481276512,0.706874668598,0.142606109381,25.9937267303
299,0.01143795066,1.58832585812,1.45411801338,0.992609679699,21.5480461121
300,0.01143795066,1.58832585812,1.45411801338,0.992609679699,21.5480461121
301,0.01143795066,1.58832585812,1.45411801338,0.992609679699,21.5480461121
302,3.8529425617,2.2267267704,1.59693706036,0.392320245504,21.6375083923
303,3.8529425617,2.2267267704,1.59693706036,0.392320245504,21.6375083923
304,3.8529425617,2.2267267704,1.59693706036,0.392320245504,21.6375083923
305,3.8529425617,2.2267267704,1.59693706036,0.392320245504,21.6375083923
306,0.174298659456,0.786668121815,0.676631391048,0.940536499023,26.1926574707
307,0.174298659456,0.786668121815,0.676631391048,0.940536499023,26.1926574707
308,0.444580975042,8.26644420624,3.31119394302,0.910779714584,21.2856349945
309,0.444580975042,8.26644420624,3.31119394302,0.910779714584,21.2856349945
310,0.444580975042,8.26644420624,3.31119394302,0.910779714584,21.2856349945
311,3.79972118028,2.27249217033,1.31362366676,0.0422575250268,22.8985157013
312,3.79972118028,2.27249217033,1.31362366676,0.0422575250268,22.8985157013
313,3.79972118028,2.27249217033,1.31362366676,0.0422575250268,22.8985157013
314,3.79972118028,2.27249217033,1.31362366676,0.0422575250268,22.8985157013
315,1.7387511155,1.35346257687,1.17228925228,0.0617562830448,24.3539638519
316,1.7387511155,1.35346257687,1.17228925228,0.0617562830448,24.3539638519
317,1.7387511155,1.35346257687,1.17228925228,0.0617562830448,24.3539638519
318,0.0384707082535,1.42779028416,1.24234163761,0.921063184738,23.492723465
319,0.0384707082535,1.42779028416,1.24234163761,0.921063184738,23.492723465
320,0.0384707082535,1.42779028416,1.24234163761,0.921063184738,23.492723465
321,0.248048203722,1.54563057423,1.34127020836,0.989828765392,22.4115562439
322,0.248048203722,1.54563057423,1.34127020836,0.989828765392,22.4115562439
323,0.248048203722,1.54563057423,1.34127020836,0.989828765392,22.4115562439
324,0.248048203722,1.54563057423,1.34127020836,0.989828765392,22.4115562439
325,0.167799924817,1.94841301441,1.1656832695,0.00020881119417,25.2314071655
326,0.0521791697984,1.43679594994,1.3060836792,0.988348722458,22.8445091248
327,0.0521791697984,1.43679594994,1.3060836792,0.988348722458,22.8445091248
328,0.0521791697984,1.43679594994,1.3060836792,0.988348722458,22.8445091248
329,0.261713291632,1.56321954727,1.42635464668,0.987755715847,21.9066810608
330,0.261713291632,1.56321954727,1.42635464668,0.987755715847,21.9066810608
331,0.261713291632,1.56321954727,1.42635464668,0.987755715847,21.9066810608
332,0.261713291632,1.56321954727,1.42635464668,0.987755715847,21.9066810608
333,0.0291416239844,1.63807332516,1.53925132751,0.986135363579,21.0314292908
334,0.0291416239844,1.63807332516,1.53925132751,0.986135363579,21.0314292908
335,0.0291416239844,1.63807332516,1.53925132751,0.986135363579,21.0314292908
336,0.222248121443,0.927280962467,0.718951106071,0.725489139557,26.1165962219
337,0.222248121443,0.927280962467,0.718951106071,0.725489139557,26.1165962219
338,0.222248121443,0.927280962467,0.718951106071,0.725489139557,26.1165962219
339,0.222248121443,0.927280962467,0.718951106071,0.725489139557,26.1165962219
340,0.180749860376,1.67727637291,1.50094509125,0.984768390656,21.1289520264
341,0.180749860376,1.67727637291,1.50094509125,0.984768390656,21.1289520264
342,0.180749860376,1.67727637291,1.50094509125,0.984768390656,21.1289520264
343,0.180749860376,1.67727637291,1.50094509125,0.984768390656,21.1289520264
344,4.14384448032,2.08979988098,1.21685910225,0.0131138451397,24.116268158
345,4.14384448032,2.08979988098,1.21685910225,0.0131138451397,24.116268158
346,4.14384448032,2.08979988098,1.21685910225,0.0131138451397,24.116268158
347,0.0302687608564,1.56259119511,1.36795866489,0.988872885704,22.1399822235
348,0.0302687608564,1.56259119511,1.36795866489,0.988872885704,22.1399822235
349,0.0302687608564,1.56259119511,1.36795866489,0.988872885704,22.1399822235
350,9.49493246362,3.9991838932,0.95917236805,0.000256926461589,24.191072464
351,9.49493246362,3.9991838932,0.95917236805,0.000256926461589,24.191072464
352,9.49493246362,3.9991838932,0.95917236805,0.000256926461589,24.191072464
353,0.242387250617,1.37701320648,1.14730978012,0.909683465958,24.3501701355
354,0.242387250617,1.37701320648,1.14730978012,0.909683465958,24.3501701355
355,0.242387250617,1.37701320648,1.14730978012,0.909683465958,24.3501701355
356,0.242387250617,1.37701320648,1.14730978012,0.909683465958,24.3501701355
357,0.487705606532,1.75883388519,1.55925691128,0.983841001987,20.7696247101
358,0.487705606532,1.75883388519,1.55925691128,0.983841001987,20.7696247101
359,0.487705606532,1.75883388519,1.55925691128,0.983841001987,20.7696247101
360,0.0806523114889,1.51926803589,1.3537902832,0.989808678627,22.5240688324
361,0.0806523114889,1.51926803589,1.3537902832,0.989808678627,22.5240688324
362,0.0806523114889,1.51926803589,1.3537902832,0.989808678627,22.5240688324
363,0.0806523114889,1.51926803589,1.3537902832,0.989808678627,22.5240688324
364,0.0954168471975,1.56201839447,1.3922098875,0.98729467392,22.3787460327
365,0.0954168471975,1.56201839447,1.3922098875,0.98729467392,22.3787460327
366,0.0954168471975,1.56201839447,1.3922098875,0.98729467392,22.3787460327
367,0.457891915917,1.78607547283,1.62508928776,0.998701572418,20.4160060883
368,0.457891915917,1.78607547283,1.62508928776,0.998701572418,20.4160060883
369,0.457891915917,1.78607547283,1.62508928776,0.998701572418,20.4160060883
370,0.02240900718,2.99514889717,1.76052391529,0.975422143936,20.3725624084
371,0.02240900718,2.99514889717,1.76052391529,0.975422143936,20.3725624084
372,0.02240900718,2.99514889717,1.76052391529,0.975422143936,20.3725624084
