,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
7130,2,8.16341419039,-21.3755299855,25-26,0.1,0.000108935608296,galaxies
7132,2,8.1347599515,-21.3753546179,23-24,0.1,0.000356884556822,galaxies
7134,2,8.15557816678,-21.3743576088,23-24,0.1,0.000310557312332,galaxies
7135,2,8.15337650101,-21.3743622985,24-25,0.1,0.000229241341003,galaxies
7136,2,8.19066665209,-21.374190993,22-23,0.1,0.00055498763686,galaxies
7142,2,8.15690443127,-21.3661084931,24-25,0.1,0.045129109174,galaxies
7145,2,8.23333432482,-21.361082866,25-26,0.1,0.000121916171338,galaxies
7147,2,8.17766130983,-21.3564436687,26-27,0.1,0.00124687096104,galaxies
7148,2,8.15469310898,-21.3563910206,26-27,0.1,0.00126190064475,galaxies
7151,2,8.18097423121,-21.3529010109,25-26,0.1,0.00419532414526,galaxies
7152,2,8.20879955128,-21.3522827539,23-24,0.1,0.000838919833768,galaxies
7158,2,8.18148831624,-21.3448956916,24-25,0.1,0.000299276405713,galaxies
7159,2,8.19438620779,-21.3423937362,24-25,0.1,0.000812440528534,galaxies
7162,2,8.2195026593,-21.3358478877,23-24,0.1,0.109943717718,galaxies
7171,2,8.21871364453,-21.3285360816,24-25,0.1,0.0600643791258,galaxies
7173,2,8.21723529771,-21.3257948272,21-22,0.1,0.028428139165,galaxies
7175,2,7.96488038393,-21.8260562367,24-25,0.1,0.000142835939187,galaxies
7177,2,8.09696241691,-21.5200062969,23-24,0.1,0.019003175199,galaxies
7178,2,8.07830359828,-21.5199675885,25-26,0.1,0.00258859386668,galaxies
7180,2,8.1020141645,-21.5166768037,23-24,0.1,0.0227533746511,galaxies
7182,2,8.11543468799,-21.510438163,26-27,0.1,0.000691568420734,galaxies
7184,2,8.11711966176,-21.5097148685,21-22,0.1,0.0282272621989,galaxies
7186,2,8.11444783259,-21.5087841212,23-24,0.1,0.0342101640999,galaxies
7188,2,8.08769882868,-21.5075629257,23-24,0.1,0.000276110105915,galaxies
7204,2,8.14892073544,-21.4852382499,24-25,0.1,0.000174791333848,galaxies
7211,2,8.07556951705,-21.5092541336,25-26,0.1,0.000106990977656,galaxies
7212,2,8.076855836,-21.5092018794,23-24,0.1,0.000395144248614,galaxies
7214,2,8.08570966924,-21.4995154656,24-25,0.1,0.000172463260242,galaxies
7215,2,8.07743149641,-21.4984793188,24-25,0.1,0.000195974746021,galaxies
7217,2,8.06698262052,-21.490413117,22-23,0.1,0.000529525685124,galaxies
7221,2,8.10096556095,-21.4850550457,24-25,0.1,0.000297626393149,galaxies
7222,2,8.05827281967,-21.4838420881,21-22,0.1,0.00128965813201,galaxies
7226,2,8.05854247439,-21.4773568538,23-24,0.1,0.020536294207,galaxies
7231,2,8.07098551383,-21.4744746815,22-23,0.1,0.000843701302074,galaxies
7238,2,8.12930604785,-21.4698571592,22-23,0.1,0.000321139756124,galaxies
7242,2,8.11998037326,-21.4648599637,23-24,0.1,0.000312553835101,galaxies
7250,2,8.15250955405,-21.4618026527,20-21,0.1,0.984369039536,star
7251,2,8.09236017907,-21.4617718087,19-20,0.1,0.0281062424183,galaxies
7252,2,8.11486415163,-21.4612664801,23-24,0.1,0.000475972279673,galaxies
7253,2,8.12320264638,-21.4609423688,24-25,0.1,0.000255921913777,galaxies
7256,2,8.09764775005,-21.4581856108,23-24,0.1,0.0257233995944,galaxies
7259,2,8.11405726599,-21.4567975946,23-24,0.1,0.00119920470752,galaxies
7263,2,8.10103000795,-21.4527012573,23-24,0.1,0.000305286463117,galaxies
7266,2,8.15561275187,-21.4505795288,22-23,0.1,0.000362655671779,galaxies
7267,2,8.10220827948,-21.4450350013,25-26,0.1,0.000170400948264,galaxies
7271,2,8.02624889294,-21.4412057432,26-27,0.1,0.525495529175,galaxies
7272,2,8.02621107194,-21.4402033493,26-27,0.1,0.82818198204,galaxies
7273,2,8.05713657557,-21.4372010425,23-24,0.1,0.000349895766703,galaxies
7277,2,8.14204890374,-21.4296630775,25-26,0.1,0.0006098386948,galaxies
7285,2,8.06491965785,-21.4161630439,23-24,0.1,0.000739338051062,galaxies
7286,2,8.10410259404,-21.4153132958,24-25,0.1,0.000575120793656,galaxies
7288,2,8.08940432676,-21.4144432895,25-26,0.1,0.000130798085593,galaxies
7297,2,8.09184961455,-21.4066582827,25-26,0.1,0.000116299735964,galaxies
7298,2,8.09841377973,-21.4054155353,23-24,0.1,0.000401894532843,galaxies
7305,2,8.05535224195,-21.3971191423,24-25,0.1,0.00015385154984,galaxies
7307,2,8.11802312337,-21.3961125115,23-24,0.1,0.000295736390399,galaxies
7314,2,8.11939117435,-21.3862693017,23-24,0.1,0.000410023523727,galaxies
7321,2,7.9563562819,-21.5755358319,23-24,0.1,0.000306433968944,galaxies
7326,2,7.99967291298,-21.5647434951,24-25,0.1,0.947970151901,star
7327,2,7.99139486323,-21.5603902442,24-25,0.1,0.845560073853,star
7330,2,8.012023536,-21.5582507946,21-22,0.1,0.0285765938461,galaxies
7331,2,7.99370161459,-21.5574541702,23-24,0.1,0.0139624923468,galaxies
7334,2,8.02677091355,-21.5539925328,21-22,0.1,0.000331253017066,galaxies
7335,2,7.94325477469,-21.5537247264,22-23,0.1,0.000320181134157,galaxies
7336,2,8.02278218199,-21.5508648225,25-26,0.1,0.000145370417158,galaxies
7340,2,8.01543796835,-21.5446775624,22-23,0.1,0.000679441844113,galaxies
7341,2,8.02902147867,-21.5446147811,23-24,0.1,0.000450777501101,galaxies
7342,2,8.04213958926,-21.5433711757,23-24,0.1,0.000474929460324,galaxies
7347,2,8.05303492926,-21.5352199283,23-24,0.1,0.02335341461,galaxies
7349,2,8.05242907103,-21.5299619875,21-22,0.1,0.985401451588,star
7355,2,8.00755453351,-21.5406928764,24-25,0.1,0.00201296200976,galaxies
7358,2,7.97101648633,-21.5349189186,24-25,0.1,0.000170135812368,galaxies
7364,2,7.95962941495,-21.5233734719,23-24,0.1,0.000315425306326,galaxies
7365,2,7.95190676869,-21.5229637116,19-20,0.1,0.0286301672459,galaxies
7369,2,8.05735256013,-21.5172707416,22-23,0.1,0.000472421292216,galaxies
7374,2,7.99762648013,-21.5114173168,24-25,0.1,0.000195918401005,galaxies
7375,2,8.03310969509,-21.5111147742,26-27,0.1,0.762695789337,galaxies
7376,2,7.95912813136,-21.5109297885,24-25,0.1,0.00343322218396,galaxies
7377,2,7.95492439157,-21.5104678847,23-24,0.1,0.000147413185914,galaxies
7379,2,7.97471211644,-21.5063471211,22-23,0.1,0.000790607300587,galaxies
7380,2,7.98037116365,-21.5057649753,22-23,0.1,0.0255248825997,galaxies
7383,2,8.02682228308,-21.5031476498,22-23,0.1,0.999914467335,star
7385,2,8.02708125738,-21.5018742384,24-25,0.1,0.000150194013258,galaxies
7388,2,8.01895698993,-21.5010228981,23-24,0.1,0.0141393234953,galaxies
7389,2,7.97581802522,-21.5003814578,22-23,0.1,0.000331770890625,galaxies
7391,2,8.00754512767,-21.4920253142,24-25,0.1,0.000203191128094,galaxies
7392,2,8.01334722845,-21.4918291007,23-24,0.1,0.000536686915439,galaxies
7395,2,8.02210523642,-21.4884535191,24-25,0.1,0.968391597271,star
7396,2,7.9159296905,-21.4867872675,25-26,0.1,0.000122435842059,galaxies
7397,2,7.91261266421,-21.4833003004,23-24,0.1,0.0176113918424,galaxies
7400,2,7.91388048771,-21.4800515807,23-24,0.1,0.000347027234966,galaxies
7401,2,7.95805384613,-21.4797347022,23-24,0.1,0.000330013921484,galaxies
7402,2,7.93870818539,-21.4785707565,22-23,0.1,0.0281638409942,galaxies
7403,2,8.02003239634,-21.4775316068,24-25,0.1,0.00367370503955,galaxies
7407,2,7.92464152535,-21.4757566739,26-27,0.1,0.00314288539812,galaxies
7409,2,7.92412080745,-21.4680025775,23-24,0.1,0.000407440471463,galaxies
7410,2,7.95508854453,-21.4660169359,25-26,0.1,0.000311587151373,galaxies
7411,2,7.93463442036,-21.4658072322,23-24,0.1,0.000334198964993,galaxies
7415,2,7.94930146751,-21.4601558289,24-25,0.1,0.000150892592501,galaxies
7416,2,7.97461518333,-21.4601498827,23-24,0.1,0.00029356230516,galaxies
7417,2,8.00991728653,-21.4590584671,23-24,0.1,0.000410893844673,galaxies
7418,2,7.94526810073,-21.4573205378,20-21,0.1,0.00103873258922,galaxies
7422,2,7.98186141228,-21.4545860802,24-25,0.1,0.0018501438899,galaxies
7426,2,8.01168602543,-21.4488063195,23-24,0.1,0.000310543196974,galaxies
7427,2,7.98598183957,-21.4483309665,23-24,0.1,0.000362295424566,galaxies
7428,2,7.98007132668,-21.4475920576,24-25,0.1,0.00017397935153,galaxies
7433,2,8.00209356056,-21.4361269949,23-24,0.1,0.000271535187494,galaxies
7440,2,7.83489244208,-21.6224965845,23-24,0.1,0.0258810855448,galaxies
7441,2,7.85086965672,-21.6190592739,23-24,0.1,0.0143928304315,galaxies
7443,2,7.86014684139,-21.6142618074,24-25,0.1,0.000198345893295,galaxies
7444,2,7.87760784536,-21.6118323163,24-25,0.1,0.0115788513795,galaxies
7446,2,7.90684660071,-21.6056877571,24-25,0.1,0.0014225083869,galaxies
7449,2,7.91850456051,-21.6005990067,24-25,0.1,0.000299170264043,galaxies
7451,2,7.89910620292,-21.5988335319,22-23,0.1,0.0282566864043,galaxies
7452,2,7.91859710328,-21.5983679233,23-24,0.1,0.000927439832594,galaxies
7456,2,7.9116483888,-21.5923199403,22-23,0.1,0.000976063718554,galaxies
7458,2,7.90952082855,-21.5906394085,23-24,0.1,0.000397957803216,galaxies
7463,2,7.94090344032,-21.5860971261,24-25,0.1,0.000179703580216,galaxies
7474,2,7.87000001265,-21.5738806856,23-24,0.1,0.000351447204594,galaxies
7475,2,7.8881431541,-21.5707956735,23-24,0.1,0.873181402683,star
7477,2,7.86891513714,-21.5673616538,24-25,0.1,0.000220040645218,galaxies
7479,2,7.90277697433,-21.5636109591,22-23,0.1,0.98777961731,star
7481,2,7.86749501413,-21.5616537739,21-22,0.1,0.0285455305129,galaxies
7482,2,7.85617412483,-21.5569042055,24-25,0.1,0.000202389142942,galaxies
7484,2,7.91214869206,-21.5547372045,21-22,0.1,0.994574368,star
7486,2,7.86357887196,-21.5519468924,23-24,0.1,0.0230055879802,galaxies
7487,2,7.89931083908,-21.551006857,23-24,0.1,0.0229309592396,galaxies
7488,2,7.92144464131,-21.550976059,22-23,0.1,0.0284052528441,galaxies
7494,2,7.79861002217,-21.5387430979,24-25,0.1,0.000312346528517,galaxies
7495,2,7.82736402977,-21.5356720038,24-25,0.1,0.00023440879886,galaxies
7497,2,7.80907046035,-21.5283759015,24-25,0.1,0.000158396840561,galaxies
7500,2,7.82805685196,-21.5221301047,24-25,0.1,0.000146966442117,galaxies
7502,2,7.84512325705,-21.5195981935,24-25,0.1,0.000257221283391,galaxies
7505,2,7.83790474261,-21.5159404212,22-23,0.1,0.000327859714162,galaxies
7507,2,7.86117979869,-21.5130977283,23-24,0.1,0.000304112676531,galaxies
7515,2,7.85320743476,-21.504099502,24-25,0.1,0.000270328717306,galaxies
7516,2,7.84558828943,-21.5038043045,23-24,0.1,0.000318781356327,galaxies
7518,2,7.96482187272,-21.7582870017,24-25,0.1,0.000150131032569,galaxies
7521,2,7.88181916641,-21.4961408635,22-23,0.1,0.000482500268845,galaxies
7523,2,7.87801465357,-21.4944574543,23-24,0.1,0.000449479557574,galaxies
7524,2,7.88111278882,-21.4915981224,24-25,0.1,0.0103563359007,galaxies
7526,2,7.87940706642,-21.4850465772,24-25,0.1,0.000135015201522,galaxies
7527,2,7.87307183736,-21.4826787503,23-24,0.1,0.00104742043186,galaxies
7528,2,7.97962592421,-21.7543583843,25-26,0.1,0.000111092835141,galaxies
7529,2,8.46569049348,-21.4986303801,23-24,0.1,0.987660586834,star
7533,2,8.47193940043,-21.4918281931,23-24,0.1,0.0524887181818,galaxies
7538,2,8.48136939655,-21.4876736146,24-25,0.1,0.00299085839652,galaxies
7542,2,8.54691072461,-21.4826730113,25-26,0.1,0.000440479780082,galaxies
7545,2,8.48637577676,-21.4794363233,24-25,0.1,0.00023460832017,galaxies
7546,2,8.50311796767,-21.4765368561,22-23,0.1,0.000406055187341,galaxies
7555,2,8.50703827815,-21.4683475299,24-25,0.1,0.000149462284753,galaxies
7560,2,8.51962179809,-21.4638868515,24-25,0.1,0.000197077781195,galaxies
7561,2,8.52396443253,-21.4630214346,20-21,0.1,0.000899661565199,galaxies
7563,2,8.55723566874,-21.4603271705,23-24,0.1,0.00131465948652,galaxies
7565,2,8.54861017344,-21.4560686415,25-26,0.1,0.000119636635645,galaxies
7566,2,8.54085214872,-21.455528124,26-27,0.1,0.000102107354905,galaxies
7567,2,8.54808827983,-21.4534168794,26-27,0.1,0.000101900652226,galaxies
7568,2,8.4424245959,-21.447393925,21-22,0.1,0.999876439571,star
7573,2,8.46276212736,-21.4592152538,23-24,0.1,0.000216076354263,galaxies
7575,2,8.46203162546,-21.4572767242,23-24,0.1,0.000299896288197,galaxies
7578,2,8.44829148284,-21.4490800269,24-25,0.1,0.860576152802,star
7579,2,8.4533604745,-21.4488475652,22-23,0.1,0.000415600923588,galaxies
7580,2,8.48810525675,-21.4486698717,24-25,0.1,0.000120797041745,galaxies
7582,2,8.45001282131,-21.4482326243,20-21,0.1,0.98439848423,star
7583,2,8.46952784643,-21.4475970666,23-24,0.1,0.000199707152206,galaxies
7584,2,8.47015864486,-21.4468145001,23-24,0.1,0.0165993273258,galaxies
7585,2,8.46116185334,-21.4467204827,23-24,0.1,0.999843120575,star
7587,2,8.46314201974,-21.4436375083,23-24,0.1,0.978944242001,star
7589,2,8.50419195084,-21.4417611084,22-23,0.1,0.00228584511206,galaxies
7590,2,8.55509638568,-21.4409000476,24-25,0.1,0.000242315640207,galaxies
7592,2,8.44480168959,-21.4403016957,22-23,0.1,0.000443870929303,galaxies
7593,2,8.55955297887,-21.4393191804,22-23,0.1,0.00081812083954,galaxies
7595,2,8.46936748822,-21.4378426611,21-22,0.1,0.028558621183,galaxies
7596,2,8.55935739388,-21.4375481502,22-23,0.1,0.000355001917342,galaxies
7597,2,8.55654683781,-21.436279966,24-25,0.1,0.000292670360068,galaxies
7598,2,8.54666473483,-21.4337607382,22-23,0.1,0.000482031318825,galaxies
7599,2,8.55229041895,-21.4303599676,24-25,0.1,0.000161709540407,galaxies
7601,2,8.4833440725,-21.4298129288,21-22,0.1,0.983775019646,star
7603,2,8.54752458211,-21.4254133882,23-24,0.1,0.000680550409015,galaxies
7607,2,8.42733061606,-21.4111361185,23-24,0.1,0.0223511178046,galaxies
7608,2,8.54921893519,-21.4065461289,24-25,0.1,0.000547255389392,galaxies
7609,2,8.43945792268,-21.4057217858,24-25,0.1,0.00854670628905,galaxies
7611,2,8.42199350769,-21.4019215856,22-23,0.1,0.0283516868949,galaxies
7612,2,8.44421588982,-21.4013426606,24-25,0.1,0.00774327246472,galaxies
7614,2,8.44388182527,-21.4004348645,21-22,0.1,0.028302449733,galaxies
7615,2,8.42819407056,-21.3985293305,24-25,0.1,0.000331847957568,galaxies
7616,2,8.54395577172,-21.3980477478,24-25,0.1,0.000206071475986,galaxies
7618,2,8.43504688021,-21.3940253929,22-23,0.1,0.000359965953976,galaxies
7619,2,8.43736003983,-21.392410445,24-25,0.1,0.000498839421198,galaxies
7620,2,8.44144502262,-21.3915667008,24-25,0.1,0.000281696353341,galaxies
7623,2,8.47003769414,-21.3814702805,22-23,0.1,0.000593981123529,galaxies
7626,2,8.49660910433,-21.3793148846,23-24,0.1,0.0212878081948,galaxies
7631,2,8.51416570794,-21.3710471924,24-25,0.1,0.00026601247373,galaxies
7632,2,8.49956099385,-21.3692842266,24-25,0.1,0.000189754602616,galaxies
7635,2,8.50319964234,-21.3660327483,24-25,0.1,0.000357646727934,galaxies
7636,2,8.01581156559,-21.7321541093,23-24,0.1,0.000325618952047,galaxies
7637,2,8.47004416404,-21.3634341981,23-24,0.1,0.100649788976,galaxies
7641,2,8.49536353531,-21.3623024194,23-24,0.1,0.000451339787105,galaxies
7642,2,8.49976912801,-21.3619216604,21-22,0.1,0.000423316465458,galaxies
7643,2,8.50620203285,-21.3601669201,22-23,0.1,0.024756539613,galaxies
7644,2,8.46992777687,-21.3599140595,25-26,0.1,0.000158810129506,galaxies
7648,2,8.50319298409,-21.3481512684,25-26,0.1,0.000428774423199,galaxies
7651,2,8.34973052208,-21.544725893,24-25,0.1,0.0218386277556,galaxies
7653,2,8.36856750998,-21.5440728069,24-25,0.1,0.299230515957,galaxies
7658,2,8.38539107272,-21.5380189554,25-26,0.1,0.000116217888717,galaxies
7663,2,8.37786506628,-21.5324095843,21-22,0.1,0.00121226068586,galaxies
7666,2,8.41272483087,-21.5280502915,23-24,0.1,0.035926669836,galaxies
7668,2,8.34551781779,-21.5269550406,25-26,0.1,0.00151045259554,galaxies
7679,2,8.41325528009,-21.5126654841,25-26,0.1,0.000696588307619,galaxies
7691,2,8.3307096519,-21.4988131963,22-23,0.1,0.0102964667603,galaxies
7693,2,8.3644555178,-21.5269975067,23-24,0.1,0.000402216915973,galaxies
7697,2,8.35142375256,-21.5241187993,21-22,0.1,0.0279473662376,galaxies
7698,2,8.35974142646,-21.5218471323,23-24,0.1,0.00145564717241,galaxies
7706,2,8.36202951245,-21.5125544636,24-25,0.1,0.000398818025133,galaxies
7708,2,8.39038613406,-21.5087568186,24-25,0.1,0.000284206704237,galaxies
7712,2,8.37832086795,-21.5068977998,24-25,0.1,0.000198796391487,galaxies
7713,2,8.33785255238,-21.5055314103,25-26,0.1,0.00234962813556,galaxies
7714,2,8.34506100468,-21.5037023655,23-24,0.1,0.0220077428967,galaxies
7715,2,8.33855057382,-21.5030475425,24-25,0.1,0.000177144858753,galaxies
7716,2,8.35229483672,-21.5028963554,23-24,0.1,0.0157701727003,galaxies
7718,2,8.35835712127,-21.5004107878,23-24,0.1,0.000328729831381,galaxies
7719,2,8.34798107399,-21.4998031528,24-25,0.1,0.000452702253824,galaxies
7728,2,8.37262920488,-21.4918176261,23-24,0.1,0.000621429819148,galaxies
7729,2,8.35959183502,-21.4918140923,23-24,0.1,0.0188575144857,galaxies
7735,2,8.37185534474,-21.4902080587,24-25,0.1,0.000127443403471,galaxies
7737,2,8.3547597196,-21.4877699085,24-25,0.1,0.000292197277304,galaxies
7740,2,8.43764451038,-21.4852925547,21-22,0.1,0.0292958766222,galaxies
7749,2,8.35419231618,-21.4774527165,23-24,0.1,0.000406989420298,galaxies
7753,2,8.43102206883,-21.4753485421,23-24,0.1,0.01805267483,galaxies
7765,2,8.42593878835,-21.4662931687,23-24,0.1,0.000581889646128,galaxies
7770,2,8.40859723417,-21.4599992029,24-25,0.1,0.0001862012723,galaxies
7771,2,8.4182775187,-21.4576788772,22-23,0.1,0.000760441762395,galaxies
7774,2,8.32889689622,-21.4521258558,24-25,0.1,0.0045852358453,galaxies
7776,2,8.32184549168,-21.4507462748,24-25,0.1,0.000165548844961,galaxies
7778,2,8.33299372614,-21.4468605495,25-26,0.1,0.000115668866783,galaxies
7780,2,8.34988605369,-21.4418341493,24-25,0.1,0.00242096930742,galaxies
7781,2,8.35869866735,-21.4416811829,24-25,0.1,0.000188187215826,galaxies
7782,2,8.35949906878,-21.4408117846,25-26,0.1,0.000106829182187,galaxies
7784,2,8.33178869572,-21.4394556745,24-25,0.1,0.000305509980535,galaxies
7785,2,8.38763971838,-21.4346319762,25-26,0.1,0.000242414796958,galaxies
7786,2,8.35779967106,-21.4345555265,25-26,0.1,0.024303752929,galaxies
7788,2,8.33553419993,-21.432844629,23-24,0.1,0.000399444368668,galaxies
7789,2,8.37854073512,-21.4326872464,25-26,0.1,0.0407000556588,galaxies
7790,2,8.31726517874,-21.4320307592,24-25,0.1,0.000173935099156,galaxies
7791,2,8.33839230172,-21.4296837587,25-26,0.1,0.00411876151338,galaxies
7796,2,8.38325785808,-21.4178004249,25-26,0.1,0.000112453955808,galaxies
7799,2,8.38912970594,-21.4146340899,23-24,0.1,0.000432962289779,galaxies
7800,2,8.3957582535,-21.4117225097,25-26,0.1,0.000155815752805,galaxies
7804,2,8.3572566359,-21.4093177651,24-25,0.1,0.000203782517929,galaxies
7806,2,8.24642302793,-21.6011752627,21-22,0.1,0.0255664158612,galaxies
7807,2,8.23986496271,-21.5989343312,23-24,0.1,0.000280839711195,galaxies
7815,2,8.29102625367,-21.582094087,22-23,0.1,0.0026616640389,galaxies
7817,2,8.25768976357,-21.5805814355,24-25,0.1,0.000141193697345,galaxies
7820,2,8.27344649837,-21.5795547564,26-27,0.1,0.0546652786434,galaxies
7823,2,8.30477899417,-21.5759777059,24-25,0.1,0.0102271130309,galaxies
7824,2,8.29059683583,-21.5756895129,24-25,0.1,0.000401821365813,galaxies
7825,2,8.29079352874,-21.575085039,24-25,0.1,0.005476471968,galaxies
7827,2,8.29838735951,-21.5737659193,23-24,0.1,0.0239556021988,galaxies
7828,2,8.23005246539,-21.5735517944,22-23,0.1,0.999921798706,star
7829,2,8.28784424119,-21.5732280229,22-23,0.1,0.000609338807408,galaxies
7832,2,8.3065364473,-21.5697277691,24-25,0.1,0.000307398149744,galaxies
7833,2,8.28978280582,-21.5694947701,21-22,0.1,0.000643195933662,galaxies
7843,2,8.21275068185,-21.5457327982,24-25,0.1,0.0136561403051,galaxies
7844,2,8.21271380143,-21.5453024172,21-22,0.1,0.0287126116455,galaxies
7846,2,8.21385334588,-21.5446906514,23-24,0.1,0.00845655146986,galaxies
7850,2,8.32456796438,-21.5278174923,26-27,0.1,0.0253170728683,galaxies
7852,2,8.2293212491,-21.5634275929,25-26,0.1,0.00011196268315,galaxies
7853,2,8.29437940406,-21.5584325454,25-26,0.1,0.000200148584554,galaxies
7859,2,8.23029492225,-21.5555910843,23-24,0.1,0.000204500058317,galaxies
7865,2,8.22668356235,-21.5513359715,23-24,0.1,0.000280026288237,galaxies
7867,2,8.22968970708,-21.5496880412,23-24,0.1,0.0138889094815,galaxies
7872,2,8.2483672987,-21.5450191789,22-23,0.1,0.0283418428153,galaxies
7874,2,8.26138994396,-21.5428466444,18-19,0.1,0.0286277867854,galaxies
7876,2,8.26989328292,-21.5419112588,23-24,0.1,0.00935205351561,galaxies
7877,2,8.2507249334,-21.5412421585,19-20,0.1,0.983153402805,star
7879,2,8.33938573417,-21.5399991819,21-22,0.1,0.00191461190116,galaxies
7881,2,8.27434533895,-21.5397205031,22-23,0.1,0.999906480312,star
7883,2,8.26479360302,-21.5382435718,20-21,0.1,0.0285997800529,galaxies
7886,2,8.30840413263,-21.5371820807,22-23,0.1,0.023184414953,galaxies
7889,2,8.32479384365,-21.5365454194,20-21,0.1,0.0286279376596,galaxies
7890,2,8.24616905218,-21.5363609311,21-22,0.1,0.983323156834,star
7891,2,8.31878488788,-21.5361314753,24-25,0.1,0.000268184405286,galaxies
7893,2,8.33447463768,-21.5354080051,22-23,0.1,0.989702999592,star
7894,2,8.25539660762,-21.5353650824,24-25,0.1,0.000193847765331,galaxies
7895,2,8.31182133721,-21.5349793447,22-23,0.1,0.998821914196,star
7898,2,8.30418794349,-21.5338731606,20-21,0.1,0.982687830925,star
7901,2,8.29475301559,-21.5314235789,24-25,0.1,0.941828787327,star
7902,2,8.25396912376,-21.5311933673,24-25,0.1,0.000411217275541,galaxies
7903,2,8.31689006633,-21.5300916514,24-25,0.1,0.976259529591,star
7904,2,8.29071467463,-21.5294911551,25-26,0.1,0.00016797882563,galaxies
7906,2,8.31281794811,-21.5280852824,20-21,0.1,0.0286266114563,galaxies
7909,2,8.27500164172,-21.5273433331,23-24,0.1,0.0190649088472,galaxies
7910,2,8.30788547906,-21.5270436359,22-23,0.1,0.00076190836262,galaxies
7911,2,8.31864085111,-21.5266699549,24-25,0.1,0.00579782668501,galaxies
7912,2,8.33026971756,-21.5266112075,24-25,0.1,0.000230321937124,galaxies
7914,2,8.30877813429,-21.5243932396,23-24,0.1,0.726742625237,galaxies
7915,2,8.28762861235,-21.5243337563,22-23,0.1,0.989884436131,star
7916,2,8.28790975163,-21.5238134325,23-24,0.1,0.0144660547376,galaxies
7917,2,8.29886867379,-21.5232237733,23-24,0.1,0.000231267753406,galaxies
7919,2,8.31319693798,-21.5218402413,24-25,0.1,0.000301292166114,galaxies
7920,2,8.29991127119,-21.5217037063,22-23,0.1,0.0251889266074,galaxies
7921,2,8.28283310686,-21.5216655337,20-21,0.1,0.00427717575803,galaxies
7924,2,8.30565440897,-21.5211027746,23-24,0.1,0.0269811451435,galaxies
7925,2,8.2956500273,-21.5210756257,24-25,0.1,0.844962954521,star
7926,2,8.30766157954,-21.5209058515,23-24,0.1,0.0198157448322,galaxies
7929,2,8.28901974527,-21.5201645437,17-18,0.1,0.0286793354899,galaxies
7931,2,8.32424425072,-21.5194217918,24-25,0.1,0.000152029431774,galaxies
7932,2,8.32673195665,-21.5183008215,23-24,0.1,0.000459311209852,galaxies
7933,2,8.31510656901,-21.5182776413,25-26,0.1,0.00176336371806,galaxies
7934,2,8.31914870753,-21.5182497333,16-17,0.1,0.0286279842257,galaxies
7935,2,8.30699727786,-21.5182310589,16-17,0.1,0.0290194433182,galaxies
7936,2,8.31299165642,-21.5176926739,23-24,0.1,0.0002505297889,galaxies
7937,2,8.32033569483,-21.5175237048,18-19,0.1,0.0286280903965,galaxies
7938,2,8.30960952702,-21.5171631163,18-19,0.1,0.0286297928542,galaxies
7939,2,8.312178667,-21.5170230423,22-23,0.1,0.000492727966048,galaxies
7940,2,8.31490626634,-21.5167971026,23-24,0.1,0.583502113819,galaxies
7941,2,8.31419562017,-21.5161469413,24-25,0.1,0.000793056038674,galaxies
7942,2,8.31607646222,-21.5160068537,24-25,0.1,0.0335044339299,galaxies
7945,2,8.31342671126,-21.5150874293,25-26,0.1,0.000359601865057,galaxies
7946,2,8.31603199908,-21.5147842146,21-22,0.1,0.0285511650145,galaxies
7947,2,8.20627390831,-21.5148431279,18-19,0.1,0.95944416523,star
7948,2,8.31048750836,-21.5144591691,23-24,0.1,0.01307689026,galaxies
7949,2,8.31501869565,-21.5138368425,17-18,0.1,0.0286285802722,galaxies
7950,2,8.32598025273,-21.5131143594,25-26,0.1,0.000132579298224,galaxies
7951,2,8.31776932764,-21.5126954395,20-21,0.1,0.0275952387601,galaxies
7952,2,8.31286932518,-21.5115282415,22-23,0.1,0.000879414496012,galaxies
7953,2,8.31112230581,-21.5114161809,24-25,0.1,0.0226359609514,galaxies
7954,2,8.30565574684,-21.5112691792,21-22,0.1,0.00104318896774,galaxies
7955,2,8.27470962717,-21.5108026283,25-26,0.1,0.00664860382676,galaxies
7957,2,8.22817318215,-21.5104074353,23-24,0.1,0.000298675091472,galaxies
7958,2,8.3080625429,-21.509919238,21-22,0.1,0.0286052469164,galaxies
7959,2,8.31982376468,-21.5096509585,21-22,0.1,0.0285199433565,galaxies
7962,2,8.20710977334,-21.5056954971,21-22,0.1,0.000750533828977,galaxies
7963,2,8.31782022593,-21.5035754648,21-22,0.1,0.000324770633597,galaxies
7964,2,8.20510146143,-21.5028601736,23-24,0.1,0.00276470091194,galaxies
7970,2,8.23127317628,-21.4956961475,24-25,0.1,0.00670731253922,galaxies
7973,2,8.23572699822,-21.493502193,23-24,0.1,0.000319114275044,galaxies
7974,2,8.23348342957,-21.4884347457,27-28,0.1,0.002825752832,galaxies
7975,2,8.23726424676,-21.4882056128,25-26,0.1,0.0022314414382,galaxies
7976,2,8.26236708479,-21.4868066086,22-23,0.1,0.00175371882506,galaxies
7980,2,8.22599458775,-21.4846011102,22-23,0.1,0.000379202741897,galaxies
7982,2,8.23146614355,-21.4837628758,25-26,0.1,0.000110429973574,galaxies
7985,2,8.2389286133,-21.4817905967,23-24,0.1,0.00289875315502,galaxies
7987,2,8.23822491505,-21.4788125081,24-25,0.1,0.000197626432055,galaxies
