,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
8768,2,8.33712657679,-21.6530250455,23-24,0.03,0.0239315293729,galaxies
8771,2,8.33362100329,-21.6489554385,23-24,0.03,0.00072432809975,galaxies
8775,2,8.38477642299,-21.6479124967,18-19,0.03,0.993428111076,star
8777,2,8.32881251154,-21.647648693,23-24,0.03,0.881665527821,star
8780,2,8.37963517925,-21.6462422691,23-24,0.03,0.01822049357,galaxies
8784,2,8.36766522773,-21.6431485213,21-22,0.03,0.0285970102996,galaxies
8785,2,8.37398666121,-21.6418221653,20-21,0.03,0.0286411326379,galaxies
8786,2,8.30956403587,-21.6416398685,22-23,0.03,0.0272248275578,galaxies
8789,2,8.35596067333,-21.6403483671,20-21,0.03,0.983299136162,star
8790,2,8.34920676359,-21.640242725,23-24,0.03,0.0178411230445,galaxies
8794,2,8.36780559381,-21.6273987924,20-21,0.03,0.0285700149834,galaxies
8796,2,8.27875631782,-21.6261933304,22-23,0.03,0.988258242607,star
8798,2,8.36835510789,-21.623488287,23-24,0.03,0.0215129908174,galaxies
8804,2,8.30560069093,-21.6178373333,24-25,0.03,0.000373693736037,galaxies
8807,2,8.27198975242,-21.612915775,24-25,0.03,0.0136711914092,galaxies
8808,2,8.33398787762,-21.6085967599,21-22,0.03,0.0284165013582,galaxies
8811,2,8.2851551263,-21.6056705396,24-25,0.03,0.00827812496573,galaxies
8813,2,8.29660486853,-21.6031463306,23-24,0.03,0.000309700437356,galaxies
8814,2,8.32067018606,-21.602873461,22-23,0.03,0.00082867994206,galaxies
8826,2,8.35644190467,-21.5834890217,24-25,0.03,0.000411603134125,galaxies
8828,2,8.30956670742,-21.5821135793,23-24,0.03,0.0216498076916,galaxies
8829,2,8.34326856375,-21.5801131477,24-25,0.03,0.000224356073886,galaxies
8839,3,8.26832454354,-21.0067291056,23-24,0.03,0.0214543305337,galaxies
8844,3,8.28459800195,-21.003940626,17-18,0.03,0.0286359842867,galaxies
8850,3,8.27647303223,-20.9984688703,23-24,0.03,0.0239059962332,galaxies
8852,3,8.29440634592,-20.9962937139,20-21,0.03,0.0286305565387,galaxies
8854,3,8.29625144511,-20.9942350888,22-23,0.03,0.999907195568,star
8855,3,8.27655406941,-20.9921419293,19-20,0.03,0.0286141913384,galaxies
8856,3,8.30039384166,-20.9917594954,23-24,0.03,0.990167558193,star
8863,3,8.21130579595,-21.7741903756,18-19,0.03,0.987796068192,star
8867,3,8.20548970071,-21.7698608204,21-22,0.03,0.0284869391471,galaxies
8880,3,8.19642063121,-21.7618686803,24-25,0.03,0.000471647130325,galaxies
8882,3,8.23666096539,-20.9778268212,24-25,0.03,0.00273232138716,galaxies
8887,3,8.27898547881,-20.9753563116,22-23,0.03,0.989229798317,star
8892,3,8.24715260806,-20.9735841056,22-23,0.03,0.0268257018179,galaxies
8910,3,8.27241683631,-20.964222571,23-24,0.03,0.986286044121,star
8918,3,8.27070821363,-20.9628361467,22-23,0.03,0.0270656179637,galaxies
8920,3,8.22276449647,-21.7410188867,23-24,0.03,0.0149704022333,galaxies
8923,3,8.31401707783,-20.9617331811,23-24,0.03,0.000308674992993,galaxies
8924,3,8.21672722991,-20.9616997485,20-21,0.03,0.0284958966076,galaxies
8929,3,8.23906882611,-21.7357152678,24-25,0.03,0.000280232954537,galaxies
8934,3,8.22979290072,-20.9568588548,22-23,0.03,0.0280985720456,galaxies
8938,3,8.26907489218,-21.7298166507,19-20,0.03,0.0286709815264,galaxies
8939,3,8.27104745152,-21.7290312314,20-21,0.03,0.0262948796153,galaxies
8942,3,8.28636824293,-20.954301072,24-25,0.03,0.0273950025439,galaxies
8947,3,8.23144264129,-20.9510483325,23-24,0.03,0.0223889071494,galaxies
8951,3,8.24788399508,-20.9488371023,20-21,0.03,0.983309268951,star
8958,3,8.26738793941,-20.9450665148,21-22,0.03,0.999853432178,star
8964,3,8.22343574133,-21.7276583829,20-21,0.03,0.997957766056,star
8965,3,8.22677438031,-21.7275831304,23-24,0.03,0.926958501339,star
8967,3,8.17941146382,-21.7269254122,23-24,0.03,0.908168852329,star
8969,3,8.22562312832,-21.7259162708,22-23,0.03,0.987733900547,star
8972,3,8.17750568501,-21.7240287988,21-22,0.03,0.000499441113789,galaxies
8979,3,8.27800444309,-20.9393703268,22-23,0.03,0.028425399214,galaxies
8987,3,8.29106311416,-20.9353741653,23-24,0.03,0.022289801389,galaxies
8988,3,8.27484177131,-20.934965828,23-24,0.03,0.0256993509829,galaxies
8989,3,8.18690698899,-21.7149196155,20-21,0.03,0.028632055968,galaxies
8990,3,8.1852128778,-21.7134377022,23-24,0.03,0.000463345000753,galaxies
8993,3,8.27503985168,-20.9334519843,21-22,0.03,0.036348965019,galaxies
8996,3,8.19808974191,-21.7088554789,23-24,0.03,0.0239541623741,galaxies
9004,3,8.22376757608,-21.7047562856,23-24,0.03,0.0225682370365,galaxies
9021,3,8.17454341359,-21.6901188495,22-23,0.03,0.0097867641598,galaxies
9037,3,8.2387309964,-21.6633667845,22-23,0.03,0.0270003564656,galaxies
9052,3,8.13328535981,-21.0660143887,23-24,0.03,0.865644693375,star
9054,3,8.11497532098,-21.064167971,21-22,0.03,0.0286004729569,galaxies
9063,3,8.14382080726,-21.0577276633,22-23,0.03,0.0286801625043,galaxies
9066,3,8.12519514215,-21.0532800486,21-22,0.03,0.00161364558153,galaxies
9092,3,8.1096978981,-21.0464902996,18-19,0.03,0.994743108749,star
9094,3,8.12682763582,-21.039878195,21-22,0.03,0.0272030662745,galaxies
9106,3,8.13792442463,-21.0201785981,23-24,0.03,0.000650411529932,galaxies
9110,3,8.17183478004,-21.0140827445,22-23,0.03,0.026922840625,galaxies
9111,3,8.11062272542,-21.0138729701,19-20,0.03,0.0286254659295,galaxies
9118,3,8.12169220836,-21.0121831519,22-23,0.03,0.0185005422682,galaxies
9125,3,8.12014976022,-21.007891184,20-21,0.03,0.000774606189225,galaxies
9131,3,8.12141499925,-20.9994019022,22-23,0.03,0.000747318845242,galaxies
9135,3,8.1284465167,-20.9961773166,22-23,0.03,0.98574924469,star
9138,3,8.1869839473,-20.9934049083,21-22,0.03,0.00102389848325,galaxies
9145,3,8.17679140325,-20.989250465,21-22,0.03,0.0285490211099,galaxies
9150,3,8.09548188799,-21.827448247,21-22,0.03,0.000349502603058,galaxies
9159,3,8.11152324773,-21.8126902,23-24,0.03,0.00857103895396,galaxies
9163,3,8.17219593774,-20.9786514878,20-21,0.03,0.0286633223295,galaxies
9167,3,8.1501717506,-21.8051449847,24-25,0.03,0.0146007006988,galaxies
9171,3,8.10220234396,-21.8035741315,19-20,0.03,0.0286212060601,galaxies
9172,3,8.10070701204,-21.8020969116,20-21,0.03,0.000535571831279,galaxies
9179,3,8.09348393014,-21.7965881737,23-24,0.03,0.904153108597,star
9186,3,8.1829027645,-21.7556596382,22-23,0.03,0.000425172474934,galaxies
9192,3,8.14938553541,-21.7874005434,23-24,0.03,0.0213590059429,galaxies
9204,3,8.06817676696,-21.7915090501,22-23,0.03,0.0268329046667,galaxies
9231,3,8.08249761451,-21.765267694,23-24,0.03,0.0211620721966,galaxies
9253,3,8.13797104454,-21.7476910995,22-23,0.03,0.000358378922101,galaxies
9254,3,7.99427369637,-21.1151723199,23-24,0.03,0.0233014319092,galaxies
9257,3,8.00489506995,-21.1097091327,24-25,0.03,0.000308948860038,galaxies
9260,3,8.07013823819,-21.7441916891,24-25,0.03,0.00053950335132,galaxies
9265,3,8.03753438125,-21.1053948747,24-25,0.03,0.00023756713199,galaxies
9272,3,8.05379464796,-21.0962903699,18-19,0.03,0.983758687973,star
9277,3,8.04463340614,-21.0928671102,21-22,0.03,0.000920255377423,galaxies
9278,3,8.05027833669,-21.0913125847,23-24,0.03,0.00905481167138,galaxies
9284,3,8.09964680313,-21.7357251928,24-25,0.03,0.00555039849132,galaxies
9286,3,8.07718299358,-21.7348514288,23-24,0.03,0.0242253169417,galaxies
9288,3,8.0577466495,-21.0855578247,23-24,0.03,0.00976980570704,galaxies
9296,3,8.09478546576,-21.0749797159,23-24,0.03,0.959374547005,star
9299,3,8.10420046846,-21.72918431,20-21,0.03,0.987811207771,star
9301,3,8.14304581171,-21.7285715379,23-24,0.03,0.0252022650093,galaxies
9305,3,8.08518708498,-21.726146786,23-24,0.03,0.0220546741039,galaxies
9310,3,8.2585562961,-21.7384817557,21-22,0.03,0.0285767670721,galaxies
9320,3,8.05800659605,-21.079818283,20-21,0.03,0.985143184662,star
9323,3,8.00216984545,-21.0779899098,21-22,0.03,0.00234728539363,galaxies
9328,3,8.01754041769,-21.0749130287,23-24,0.03,0.907926857471,galaxies
9331,3,8.13344150087,-21.7154678557,25-26,0.03,0.000128395360662,galaxies
9344,3,8.12326510662,-21.7117128924,19-20,0.03,0.984387636185,star
9370,3,8.09934536382,-21.70269534,23-24,0.03,0.024073196575,galaxies
9394,3,8.06954825052,-21.0396685637,20-21,0.03,0.997600615025,star
9399,3,8.04023550078,-21.0378926324,22-23,0.03,0.98930555582,star
9403,3,8.05990969898,-21.690328614,22-23,0.03,0.0278006773442,galaxies
9434,3,7.89201985547,-21.1652887453,23-24,0.03,0.000375102128601,galaxies
9459,3,7.96819696159,-21.1231117396,21-22,0.03,0.0285662245005,galaxies
9482,3,8.01623160547,-21.8597711393,24-25,0.03,0.0152749679983,galaxies
9485,3,8.2122675825,-21.7253107065,24-25,0.03,0.0105905421078,galaxies
9487,3,8.01089353536,-21.8572851658,23-24,0.03,0.0237716548145,galaxies
9499,3,7.93152979231,-21.1137873809,23-24,0.03,0.0180290751159,galaxies
9509,3,7.91696403589,-21.110911609,22-23,0.03,0.984014511108,star
9511,3,7.93643950874,-21.1100072197,24-25,0.03,0.000325852743117,galaxies
9514,3,7.90058721784,-21.109240885,20-21,0.03,0.983148157597,star
9516,3,8.02775313603,-21.841472649,19-20,0.03,0.0286273490638,galaxies
9518,3,7.93732438245,-21.1088952972,23-24,0.03,0.0270851906389,galaxies
9519,3,7.94494435367,-21.108494078,24-25,0.03,0.0112707111984,galaxies
9520,3,7.8776900103,-21.1082477179,25-26,0.03,0.000218745641178,galaxies
9528,3,8.03662279773,-21.8363912289,23-24,0.03,0.0255667790771,galaxies
9529,3,7.87215168869,-21.1065477749,22-23,0.03,0.0100986473262,galaxies
9531,3,7.89191528575,-21.1056673372,24-25,0.03,0.000239650471485,galaxies
9535,3,7.93676963133,-21.1046187447,22-23,0.03,0.0014136248501,galaxies
9542,3,7.96258856082,-21.1037252091,22-23,0.03,0.98032283783,galaxies
9559,3,7.90736145779,-21.0987927181,24-25,0.03,0.000176287750946,galaxies
9570,3,7.94915051344,-21.0904279983,24-25,0.03,0.000121777571621,galaxies
9577,3,7.95165466475,-21.8264443863,20-21,0.03,0.999767661095,star
9578,3,7.95227270746,-21.0800212386,22-23,0.03,0.989473342896,star
9589,3,7.98915910397,-21.8193430308,22-23,0.03,0.0276786033064,galaxies
9590,3,7.98598808497,-21.8193217475,22-23,0.03,0.999922692776,star
9591,3,7.97289501618,-21.8153589142,20-21,0.03,0.983024477959,star
9598,3,8.00947582752,-21.8103843895,23-24,0.03,0.0483251735568,galaxies
9608,3,7.97467185481,-21.8044533371,22-23,0.03,0.00218885880895,galaxies
9611,3,8.05844023369,-21.8027393535,24-25,0.03,0.973548948765,star
9613,3,7.98136682815,-21.8021539769,20-21,0.03,0.983476042747,star
9614,3,7.98651998565,-21.8019592031,22-23,0.03,0.0283758994192,galaxies
9615,3,7.99345969291,-21.8016520226,22-23,0.03,0.0279494989663,galaxies
9619,3,7.93519076955,-21.7984256797,22-23,0.03,0.0255404114723,galaxies
9620,3,8.01149333079,-21.7979372682,23-24,0.03,0.736238777637,galaxies
9621,3,8.02916977142,-21.797791027,23-24,0.03,0.02289958857,galaxies
9622,3,8.03293170705,-21.7974644072,23-24,0.03,0.0270031616092,galaxies
9627,3,8.05148936291,-21.792839818,23-24,0.03,0.0233467724174,galaxies
9628,3,8.04209645793,-21.7908163113,23-24,0.03,0.000294018856948,galaxies
9633,3,7.98888565232,-21.7886184707,21-22,0.03,0.0283192247152,galaxies
9634,3,8.04726454064,-21.7884482066,19-20,0.03,0.0279020126909,galaxies
9639,3,8.00463701258,-21.7832976102,23-24,0.03,0.0229405909777,galaxies
9642,3,8.01849488236,-21.7809727039,22-23,0.03,0.0277142897248,galaxies
9645,3,7.99381137717,-21.7791228034,24-25,0.03,0.0347953625023,galaxies
9648,3,7.77491714065,-21.227446778,21-22,0.03,0.0281985569745,galaxies
9661,3,7.9932789147,-21.7716853059,25-26,0.03,0.00021457936964,galaxies
9676,3,7.81496481386,-21.1993886279,23-24,0.03,0.025808153674,galaxies
9677,3,8.00350057714,-21.7655911274,23-24,0.03,0.00126225850545,galaxies
9687,3,7.84870419409,-21.1915844871,18-19,0.03,0.989529311657,star
9694,3,7.91877224349,-21.7577734375,23-24,0.03,0.000345249602105,galaxies
9699,3,7.92560966433,-21.7542202016,20-21,0.03,0.983411073685,star
9716,3,7.77110118348,-21.1802558205,17-18,0.03,0.0286732111126,galaxies
9723,3,7.82326731125,-21.175521607,26-27,0.03,0.0035911903251,galaxies
9728,3,7.77100870603,-21.1720229547,20-21,0.03,0.982188224792,star
9744,3,7.79194192072,-21.1626253951,21-22,0.03,0.028465827927,galaxies
9761,3,7.82802089311,-21.1523437781,22-23,0.03,0.000369706918718,galaxies
9767,3,7.78306877348,-21.151042257,24-25,0.03,0.238595232368,galaxies
9773,3,7.77587518478,-21.1483502632,21-22,0.03,0.0286899842322,galaxies
9774,3,7.78703081973,-21.147718613,21-22,0.03,0.00072327099042,galaxies
9792,3,7.81776672804,-21.1326179189,23-24,0.03,0.0243351124227,galaxies
9796,3,7.83023096634,-21.1288614634,23-24,0.03,0.0225915387273,galaxies
9801,3,7.8284603205,-21.1261998917,22-23,0.03,0.0283779222518,galaxies
9816,3,7.72319575595,-21.2408025013,24-25,0.03,0.00758705008775,galaxies
9819,3,7.73323168985,-21.2378049037,21-22,0.03,0.0148698743433,galaxies
9838,3,7.65966372873,-21.2221904281,23-24,0.03,0.0141142997891,galaxies
9839,3,7.73811010298,-21.2221885746,22-23,0.03,0.000390868430259,galaxies
9842,3,7.64295974717,-21.2187289533,23-24,0.03,0.0156117891893,galaxies
9848,3,7.63372480797,-21.2136980521,22-23,0.03,0.988823473454,star
9853,3,7.68478615727,-21.2100943849,23-24,0.03,0.0224142428488,galaxies
9868,3,7.71235599769,-21.2047043616,23-24,0.03,0.000294960220344,galaxies
9870,3,7.73310298119,-21.2043098548,22-23,0.03,0.027834944427,galaxies
9876,3,7.65129415387,-21.2028292286,23-24,0.03,0.0275556016713,galaxies
9877,3,7.65235305604,-21.2024375909,21-22,0.03,0.0287286695093,galaxies
9880,3,7.68184327094,-21.1963434802,20-21,0.03,0.982747197151,star
9882,3,7.74442968797,-21.194754758,21-22,0.03,0.992793977261,star
9883,3,7.72358036241,-21.1945762068,21-22,0.03,0.0263181235641,galaxies
9885,3,7.71681639251,-21.1925942025,22-23,0.03,0.000607968424447,galaxies
9887,3,7.71575242704,-21.1911710505,20-21,0.03,0.989329278469,star
9893,3,7.73686713332,-21.1849200631,21-22,0.03,0.0120205618441,galaxies
9897,3,7.72067550159,-21.1758615038,23-24,0.03,0.0215038042516,galaxies
9900,3,7.72620100381,-21.1703512682,20-21,0.03,0.982775449753,star
9902,3,8.2955600409,-21.1438063555,22-23,0.03,0.0265464261174,galaxies
9916,3,8.30891718747,-21.1264453323,22-23,0.03,0.0277379732579,galaxies
9944,3,8.3014485764,-21.1187961249,19-20,0.03,0.0286238081753,galaxies
9983,3,8.28948710033,-21.0596864049,24-25,0.03,0.00345813645981,galaxies
9984,3,8.27970576884,-21.0566367639,22-23,0.03,0.00743675185367,galaxies
9985,3,8.2777304194,-21.0545482163,22-23,0.03,0.0154754538089,galaxies
9990,3,8.32242026735,-21.0517520028,23-24,0.03,0.0244978703558,galaxies
9992,3,8.26183718041,-21.050191617,24-25,0.03,0.998721778393,star
9998,3,8.31577659746,-21.0402262168,24-25,0.03,0.0203907098621,galaxies
10010,3,8.33563918593,-20.9845881706,23-24,0.03,0.999784946442,star
10018,3,8.19084524591,-21.1771048701,23-24,0.03,0.0228056721389,galaxies
10024,3,8.2147960373,-21.1712878724,21-22,0.03,0.0283863916993,galaxies
10025,3,8.16457425596,-21.1704198171,22-23,0.03,0.0276286415756,galaxies
10026,3,8.20287705603,-21.1679814669,21-22,0.03,0.984879791737,star
10029,3,8.2213571114,-21.1658543952,22-23,0.03,0.988323271275,star
10030,3,8.23493163946,-21.1654096242,23-24,0.03,0.90924924612,star
10033,3,8.22799711646,-21.1614942083,24-25,0.03,0.000332814262947,galaxies
10039,3,8.23518329049,-21.1511605646,23-24,0.03,0.9861972332,star
10040,3,8.23413245387,-21.14985693,19-20,0.03,0.0286260917783,galaxies
10056,3,8.25092944584,-21.1398148914,22-23,0.03,0.988634228706,star
10068,3,8.19684203127,-21.1292698609,20-21,0.03,0.0287948772311,galaxies
10075,3,8.1578180641,-21.125417367,23-24,0.03,0.000413311208831,galaxies
10086,3,8.19479010844,-21.1140892413,23-24,0.03,0.0220615584403,galaxies
10093,3,8.16310763695,-21.1100304594,22-23,0.03,0.988859117031,star
10102,3,8.16800762261,-21.1072156718,22-23,0.03,0.000703041034285,galaxies
10110,3,8.17387236926,-21.1002481024,22-23,0.03,0.997862935066,star
10111,3,8.20458961504,-21.0984983785,19-20,0.03,0.0286153685302,galaxies
10125,3,8.1674298317,-21.0581374259,23-24,0.03,0.000321207335219,galaxies
10127,3,8.06844839529,-21.2429332011,19-20,0.03,0.985936582088,star
10129,3,8.07844201282,-21.238276398,23-24,0.03,0.0263923704624,galaxies
10133,3,8.07491408251,-21.2322608145,23-24,0.03,0.00256038806401,galaxies
10141,3,8.08249095008,-21.2265676655,23-24,0.03,0.000379156175768,galaxies
10147,3,8.08488876514,-21.2190795021,23-24,0.03,0.000658872362692,galaxies
10153,3,8.10816580869,-21.2079347829,22-23,0.03,0.00206996849738,galaxies
10158,3,8.0669520504,-21.2191437915,23-24,0.03,0.0246778037399,galaxies
10160,3,8.04627748499,-21.2089924039,23-24,0.03,0.0933040082455,galaxies
10161,3,8.06139542295,-21.2063963588,20-21,0.03,0.0286726690829,galaxies
10168,3,8.06358875138,-21.1995476213,24-25,0.03,0.0179788861424,galaxies
10170,3,8.04966204972,-21.1994022311,21-22,0.03,0.000749169616029,galaxies
10172,3,8.08519037645,-21.1976822078,23-24,0.03,0.000486393546453,galaxies
10173,3,8.06214453912,-21.19671514,23-24,0.03,0.0263621993363,galaxies
10175,3,8.05334385448,-21.1961667972,21-22,0.03,0.0286316461861,galaxies
10178,3,8.04302506759,-21.1928778143,21-22,0.03,0.999591231346,star
10185,3,8.04120750748,-21.1845307936,23-24,0.03,0.0256778970361,galaxies
10190,3,8.10124389289,-21.181268986,23-24,0.03,0.0202541071922,galaxies
10192,3,8.06125232951,-21.1793480728,20-21,0.03,0.0285566225648,galaxies
10197,3,8.10320045364,-21.1771855307,23-24,0.03,0.0209402870387,galaxies
10199,3,8.12893592092,-21.1750706675,24-25,0.03,0.950982868671,star
10210,3,8.15041752044,-21.1669686782,22-23,0.03,0.0261310320348,galaxies
10212,3,8.04741758719,-21.1659022176,23-24,0.03,0.0150141716003,galaxies
10213,3,8.05645949341,-21.1658269951,22-23,0.03,0.0284353978932,galaxies
10230,3,8.12024667083,-21.1590761463,23-24,0.03,0.0160122495145,galaxies
10234,3,8.05029480887,-21.1570678042,24-25,0.03,0.00972529035062,galaxies
10241,3,8.10261467793,-21.148905683,19-20,0.03,0.0291703343391,galaxies
10244,3,8.12074754242,-21.1479509688,23-24,0.03,0.0209998320788,galaxies
10246,3,8.12523402068,-21.1470549351,24-25,0.03,0.00029446836561,galaxies
10250,3,8.08674068418,-21.1441895395,24-25,0.03,0.000250061566476,galaxies
10251,3,8.11289969457,-21.1437635899,24-25,0.03,0.0163390915841,galaxies
10259,3,8.09122254082,-21.1381970688,21-22,0.03,0.000576012476813,galaxies
10261,3,8.11658377331,-21.1366650408,23-24,0.03,0.982475996017,star
10271,3,8.09656978964,-21.0895892423,23-24,0.03,0.999906301498,star
10272,3,8.09465507641,-21.0874455685,20-21,0.03,0.983284652233,star
10274,3,7.9605894554,-21.2824920563,23-24,0.03,0.000369069777662,galaxies
10276,3,7.96779535407,-21.2815946046,24-25,0.03,0.00560851581395,galaxies
10278,3,7.97628344239,-21.2761141259,18-19,0.03,0.999878585339,star
10280,3,7.95635796093,-21.2752646736,22-23,0.03,0.000401897472329,galaxies
10282,3,7.99149404678,-21.2696341013,21-22,0.03,0.0285678394139,galaxies
10283,3,7.97746804815,-21.2686448785,23-24,0.03,0.0197482351214,galaxies
10284,3,8.01421061548,-21.2632265207,23-24,0.03,0.950675606728,star
10285,3,8.01682373595,-21.2629242327,23-24,0.03,0.829944550991,star
10289,3,8.00409460362,-21.2587793972,22-23,0.03,0.0279337931424,galaxies
10292,3,8.01339209686,-21.2559647871,21-22,0.03,0.0283629447222,galaxies
10293,3,7.99782773253,-21.2558435264,21-22,0.03,0.999921679497,star
10301,3,8.04938477621,-21.242656006,23-24,0.03,0.00476355385035,galaxies
10302,3,8.04812317151,-21.24254922,23-24,0.03,0.0247949808836,galaxies
10305,3,8.04371888183,-21.2370097188,22-23,0.03,0.966268897057,star
10306,3,7.90465663217,-21.2115695115,21-22,0.03,0.0559510737658,galaxies
10313,3,7.98591226126,-21.2598544977,23-24,0.03,0.0191682484001,galaxies
10323,3,7.97221236834,-21.240311756,17-18,0.03,0.280165165663,galaxies
10326,3,7.98025462067,-21.2380978436,22-23,0.03,0.028451345861,galaxies
10331,3,7.97372933096,-21.2327597362,19-20,0.03,0.0286268945783,galaxies
10337,3,7.93193725073,-21.2278072652,23-24,0.03,0.975590586662,star
10341,3,8.005171937,-21.2257229058,23-24,0.03,0.000552128185518,galaxies
10345,3,7.92719497413,-21.2238904883,25-26,0.03,0.00654177274555,galaxies
10346,3,7.95672526992,-21.2229311821,23-24,0.03,0.915755391121,star
10347,3,7.93579091626,-21.2226422632,21-22,0.03,0.000908808549866,galaxies
10357,3,7.9468548029,-21.2124559222,20-21,0.03,0.998121976852,star
10363,3,7.93780011468,-21.204187893,21-22,0.03,0.0286016911268,galaxies
10364,3,7.98070671647,-21.2039464414,19-20,0.03,0.0286541059613,galaxies
10367,3,7.97730922959,-21.2035247745,23-24,0.03,0.0141133256257,galaxies
10371,3,7.96125829898,-21.201481079,24-25,0.03,0.999524652958,star
10373,3,7.94557617744,-21.2002360835,21-22,0.03,0.986269295216,star
10376,3,7.98271735608,-21.1967303648,23-24,0.03,0.0171781796962,galaxies
10378,3,7.96876020541,-21.1964876631,24-25,0.03,0.000217965731281,galaxies
10385,3,7.97823871539,-21.1903616362,22-23,0.03,0.000505276664626,galaxies
10388,3,8.00357316122,-21.1871506673,23-24,0.03,0.0243352539837,galaxies
10401,3,7.95825673071,-21.1512361032,23-24,0.03,0.0206684488803,galaxies
10408,3,7.87344807139,-21.3213122078,24-25,0.03,0.000110947607027,galaxies
10422,3,7.93193916603,-21.2993039273,25-26,0.03,0.000115480586828,galaxies
10426,3,7.80940999646,-21.2866947269,21-22,0.03,0.000946454238147,galaxies
10466,3,7.80916889554,-21.2755264346,23-24,0.03,0.0181692875922,galaxies
10474,3,7.84654130322,-21.2704353016,23-24,0.03,0.0176876168698,galaxies
10479,3,7.83008007623,-21.2673304679,18-19,0.03,0.983198344707,star
10481,3,7.79893696537,-21.2637091029,23-24,0.03,0.0246840305626,galaxies
10486,3,7.91078635374,-21.2614480314,24-25,0.03,0.000175540233613,galaxies
10488,3,7.8426372648,-21.2608158256,23-24,0.03,0.981264829636,star
10491,3,7.85874530487,-21.2572283214,19-20,0.03,0.0286360606551,galaxies
10496,3,7.9115997924,-21.2525957076,19-20,0.03,0.998714029789,star
10498,3,7.89649618465,-21.2502613838,21-22,0.03,0.999912381172,star
10504,3,7.86043564286,-21.2461123156,23-24,0.03,0.000317191937938,galaxies
10505,3,7.8777975114,-21.2446890755,24-25,0.03,0.200191304088,galaxies
10506,3,7.87527887236,-21.2440427227,19-20,0.03,0.0286252163351,galaxies
10507,3,7.87093940585,-21.2440052036,22-23,0.03,0.0279516465962,galaxies
10508,3,7.85942599392,-21.2436704258,23-24,0.03,0.00497232656926,galaxies
10510,3,7.87539991597,-21.2423367467,24-25,0.03,0.00929840840399,galaxies
10516,3,7.8766094651,-21.2373632327,25-26,0.03,0.00523946480826,galaxies
10517,3,7.87394444511,-21.2373383689,23-24,0.03,0.0228538382798,galaxies
10520,3,7.87745816766,-21.2352912918,22-23,0.03,0.054433491081,galaxies
10529,3,7.88595338361,-21.2285455265,23-24,0.03,0.0192201193422,galaxies
10533,3,7.90287250235,-21.2213811609,22-23,0.03,0.999249517918,star
10536,3,7.84104140174,-21.2114806683,22-23,0.03,0.0011706170626,galaxies
10539,3,7.73001767947,-21.4070309414,24-25,0.03,0.949544847012,star
10541,3,7.73046532955,-21.3903573543,18-19,0.03,0.980943977833,star
10547,3,7.72983880947,-21.3826271879,23-24,0.03,0.000466311757918,galaxies
10559,3,7.75270744871,-21.3714290339,20-21,0.03,0.991106748581,star
10564,3,7.70853406557,-21.3708017702,22-23,0.03,0.990831136703,star
10575,3,7.75768601099,-21.3635263501,20-21,0.03,0.028637977317,galaxies
10587,3,7.82217654223,-21.3398468075,23-24,0.03,0.000346448476193,galaxies
10592,3,7.71523260593,-21.357692032,22-23,0.03,0.0273523908108,galaxies
10593,3,7.76608575706,-21.3560557874,22-23,0.03,0.998681247234,star
10595,3,7.71447181879,-21.3528284082,21-22,0.03,0.028338432312,galaxies
10603,3,7.71687944718,-21.3419301324,23-24,0.03,0.0219367761165,galaxies
10610,3,7.8041888317,-21.3311659361,23-24,0.03,0.0276386886835,galaxies
10633,3,7.75876423202,-21.3159876957,22-23,0.03,0.998091757298,star
10640,3,7.799107237,-21.3086538099,18-19,0.03,0.981696009636,star
10652,3,7.73810232788,-21.2985795338,24-25,0.03,0.000229006982408,galaxies
10658,3,7.79874676629,-21.2875564835,24-25,0.03,0.000231792713748,galaxies
10659,3,7.76214073057,-21.2873231392,25-26,0.03,0.000221343085286,galaxies
10660,3,7.77351238597,-21.2865965489,20-21,0.03,0.0286423899233,galaxies
10663,3,7.75225688449,-21.2836450118,23-24,0.03,0.000369083223632,galaxies
10667,3,7.68182099227,-21.2781814765,21-22,0.03,0.0285552982241,galaxies
10669,3,7.68689146664,-21.2692381294,23-24,0.03,0.0262303631753,galaxies
10670,3,7.7644510955,-21.2691760447,23-24,0.03,0.000285159418127,galaxies
10686,3,8.35802150778,-21.2427680063,23-24,0.03,0.0241925027221,galaxies
10690,3,8.36942279281,-21.2401240493,24-25,0.03,0.00168776139617,galaxies
10698,3,8.41280344297,-21.2282580958,21-22,0.03,0.986345767975,star
10699,3,8.40490554889,-21.2271229384,23-24,0.03,0.999895453453,star
10706,3,8.31880061587,-21.2023219956,22-23,0.03,0.028093630448,galaxies
10711,3,8.38079763206,-21.2290907406,21-22,0.03,0.0145676182583,galaxies
10712,3,8.34855962988,-21.2282762863,23-24,0.03,0.996402859688,star
10722,3,8.3437119009,-21.216220544,23-24,0.03,0.0126233091578,galaxies
10730,3,8.35921771288,-21.2114524214,24-25,0.03,0.00726885488257,galaxies
10745,3,8.32479716047,-21.198088736,21-22,0.03,0.0086987959221,galaxies
10748,3,8.32849469352,-21.1965699487,19-20,0.03,0.0286323577166,galaxies
10755,3,8.39148956609,-21.189856701,21-22,0.03,0.00103935948573,galaxies
10757,3,8.33605173472,-21.1883640034,23-24,0.03,0.000823787762783,galaxies
10765,3,8.35141687143,-21.1835290656,23-24,0.03,0.022189732641,galaxies
