,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
13127,2,7.91439987707,-21.4189002274,24-25,0.1,0.0475501529872,galaxies
13128,2,7.90649867385,-21.4149338813,23-24,0.1,0.0127870813012,galaxies
13129,2,7.90649867385,-21.4149338813,23-24,0.1,0.0127870813012,galaxies
13130,2,7.91934531473,-21.4128504895,24-25,0.1,0.00025367498165,galaxies
13131,2,7.91934531473,-21.4128504895,24-25,0.1,0.00025367498165,galaxies
13136,2,7.91013371154,-21.4111648659,23-24,0.1,0.0074703306891,galaxies
13137,2,7.91013371154,-21.4111648659,23-24,0.1,0.0074703306891,galaxies
13138,2,7.9594436874,-21.4111972886,23-24,0.1,0.000530725927092,galaxies
13139,2,7.9594436874,-21.4111972886,23-24,0.1,0.000530725927092,galaxies
13140,2,7.90548137478,-21.4106671026,22-23,0.1,0.000572856748477,galaxies
13141,2,7.90548137478,-21.4106671026,22-23,0.1,0.000572856748477,galaxies
13142,2,7.90228336693,-21.4105218176,23-24,0.1,0.00027463954757,galaxies
13143,2,7.90228336693,-21.4105218176,23-24,0.1,0.00027463954757,galaxies
13152,2,7.87772049926,-21.4069571015,22-23,0.1,0.0282007195055,galaxies
13153,2,7.87772049926,-21.4069571015,22-23,0.1,0.0282007195055,galaxies
13156,2,7.95758467743,-21.4050814127,22-23,0.1,0.0256201457232,galaxies
13157,2,7.95758467743,-21.4050814127,22-23,0.1,0.0256201457232,galaxies
13164,2,7.939340198,-21.4021556474,22-23,0.1,0.0148732298985,galaxies
13165,2,7.939340198,-21.4021556474,22-23,0.1,0.0148732298985,galaxies
13168,2,7.97688666521,-21.3963117607,23-24,0.1,0.0161659363657,galaxies
13169,2,7.97688666521,-21.3963117607,23-24,0.1,0.0161659363657,galaxies
13176,2,7.91273850297,-21.3901308115,24-25,0.1,0.000185737444554,galaxies
13177,2,7.91273850297,-21.3901308115,24-25,0.1,0.000185737444554,galaxies
13178,2,7.94028420973,-21.3880594559,22-23,0.1,0.998524188995,star
13179,2,7.94028420973,-21.3880594559,22-23,0.1,0.998524188995,star
13180,2,7.9379784106,-21.385784222,24-25,0.1,0.000114087633847,galaxies
13181,2,7.9379784106,-21.385784222,24-25,0.1,0.000114087633847,galaxies
13186,2,7.95052318266,-21.3834042849,23-24,0.1,0.0168911609799,galaxies
13187,2,7.95052318266,-21.3834042849,23-24,0.1,0.0168911609799,galaxies
13188,2,7.91493646683,-21.3807536135,24-25,0.1,0.000230263394769,galaxies
13189,2,7.91493646683,-21.3807536135,24-25,0.1,0.000230263394769,galaxies
13190,2,7.9459450682,-21.380580248,21-22,0.1,0.0290345363319,galaxies
13191,2,7.9459450682,-21.380580248,21-22,0.1,0.0290345363319,galaxies
13192,2,7.96329598792,-21.37217548,18-19,0.1,0.985216140747,star
13193,2,7.96329598792,-21.37217548,18-19,0.1,0.985216140747,star
13194,2,7.87223928723,-21.3672689313,22-23,0.1,0.000452334992588,galaxies
13195,2,7.87223928723,-21.3672689313,22-23,0.1,0.000452334992588,galaxies
13196,2,7.86137554719,-21.3669334896,27-28,0.1,0.646678268909,galaxies
13197,2,7.86137554719,-21.3669334896,27-28,0.1,0.646678268909,galaxies
13210,2,7.85507281076,-21.3605879751,24-25,0.1,0.0891526117921,galaxies
13211,2,7.85507281076,-21.3605879751,24-25,0.1,0.0891526117921,galaxies
13216,2,7.91043916308,-21.3576951278,24-25,0.1,0.00219657947309,galaxies
13217,2,7.91043916308,-21.3576951278,24-25,0.1,0.00219657947309,galaxies
13222,2,7.86829917403,-21.3512534649,23-24,0.1,0.000358322169632,galaxies
13223,2,7.86829917403,-21.3512534649,23-24,0.1,0.000358322169632,galaxies
13232,2,7.86718344238,-21.3481654044,23-24,0.1,0.000372833019355,galaxies
13233,2,7.86718344238,-21.3481654044,23-24,0.1,0.000372833019355,galaxies
13266,2,7.96354071814,-21.3312296365,24-25,0.1,0.965933978558,star
13267,2,7.96354071814,-21.3312296365,24-25,0.1,0.965933978558,star
13274,2,7.91572125136,-21.3283007589,25-26,0.1,0.00266614626162,galaxies
13275,2,7.91572125136,-21.3283007589,25-26,0.1,0.00266614626162,galaxies
13278,2,7.9502551083,-21.326839322,22-23,0.1,0.0113718705252,galaxies
13279,2,7.9502551083,-21.326839322,22-23,0.1,0.0113718705252,galaxies
13288,2,7.91452476007,-21.3189769766,26-27,0.1,0.010483331047,galaxies
13289,2,7.91452476007,-21.3189769766,26-27,0.1,0.010483331047,galaxies
13294,2,7.94882668385,-21.3013644945,23-24,0.1,0.0117807434872,galaxies
13295,2,7.94882668385,-21.3013644945,23-24,0.1,0.0117807434872,galaxies
13296,2,7.94715098576,-21.2978596663,22-23,0.1,0.0284851361066,galaxies
13297,2,7.94715098576,-21.2978596663,22-23,0.1,0.0284851361066,galaxies
13302,2,7.7830846566,-21.5019795751,21-22,0.1,0.983425617218,star
13303,2,7.7830846566,-21.5019795751,21-22,0.1,0.983425617218,star
13306,2,7.77462805464,-21.5000408052,20-21,0.1,0.983207702637,star
13307,2,7.77462805464,-21.5000408052,20-21,0.1,0.983207702637,star
13326,2,7.76961246434,-21.4901338028,21-22,0.1,0.0285033900291,galaxies
13327,2,7.76961246434,-21.4901338028,21-22,0.1,0.0285033900291,galaxies
13330,2,7.81574618964,-21.4887450452,24-25,0.1,0.000254838785622,galaxies
13331,2,7.81574618964,-21.4887450452,24-25,0.1,0.000254838785622,galaxies
13332,2,7.82260726645,-21.4875813097,22-23,0.1,0.000551825622097,galaxies
13333,2,7.82260726645,-21.4875813097,22-23,0.1,0.000551825622097,galaxies
13342,2,7.86257762591,-21.4780428988,25-26,0.1,0.000110685286927,galaxies
13343,2,7.86257762591,-21.4780428988,25-26,0.1,0.000110685286927,galaxies
13354,2,7.88288272626,-21.4694757437,26-27,0.1,0.689575016499,galaxies
13355,2,7.88288272626,-21.4694757437,26-27,0.1,0.689575016499,galaxies
13358,2,7.86795002909,-21.4670695266,22-23,0.1,0.000338452868164,galaxies
13359,2,7.86795002909,-21.4670695266,22-23,0.1,0.000338452868164,galaxies
13360,2,7.88106884329,-21.4666552147,22-23,0.1,0.0004603266716,galaxies
13361,2,7.88106884329,-21.4666552147,22-23,0.1,0.0004603266716,galaxies
13362,2,7.88104051374,-21.4646342916,23-24,0.1,0.000317007041303,galaxies
13363,2,7.88104051374,-21.4646342916,23-24,0.1,0.000317007041303,galaxies
13372,2,7.75297163727,-21.4533054921,22-23,0.1,0.000410057284171,galaxies
13373,2,7.75297163727,-21.4533054921,22-23,0.1,0.000410057284171,galaxies
13374,2,7.75170671882,-21.4499089433,23-24,0.1,0.000364400446415,galaxies
13375,2,7.75170671882,-21.4499089433,23-24,0.1,0.000364400446415,galaxies
13376,2,7.77086498952,-21.4810425121,25-26,0.1,0.000488595571369,galaxies
13377,2,7.77086498952,-21.4810425121,25-26,0.1,0.000488595571369,galaxies
13380,2,7.77054445964,-21.4764322063,22-23,0.1,0.0273963958025,galaxies
13381,2,7.77054445964,-21.4764322063,22-23,0.1,0.0273963958025,galaxies
13390,2,7.77516847287,-21.4703714187,23-24,0.1,0.000688753498252,galaxies
13391,2,7.77516847287,-21.4703714187,23-24,0.1,0.000688753498252,galaxies
13392,2,7.77221360351,-21.4661939069,22-23,0.1,0.000329935108311,galaxies
13393,2,7.77221360351,-21.4661939069,22-23,0.1,0.000329935108311,galaxies
13394,2,7.82296929412,-21.4658403086,24-25,0.1,0.000209563542739,galaxies
13395,2,7.82296929412,-21.4658403086,24-25,0.1,0.000209563542739,galaxies
13402,2,7.79769762585,-21.45893771,24-25,0.1,0.000346329587046,galaxies
13403,2,7.79769762585,-21.45893771,24-25,0.1,0.000346329587046,galaxies
13408,2,7.86573066003,-21.4560475695,24-25,0.1,0.000312905322062,galaxies
13409,2,7.86573066003,-21.4560475695,24-25,0.1,0.000312905322062,galaxies
13418,2,7.80441915167,-21.4515011209,24-25,0.1,0.000261991197476,galaxies
13419,2,7.80441915167,-21.4515011209,24-25,0.1,0.000261991197476,galaxies
13424,2,7.816249273,-21.4493723642,22-23,0.1,0.98869228363,star
13425,2,7.816249273,-21.4493723642,22-23,0.1,0.98869228363,star
13426,2,7.883776871,-21.4480900419,22-23,0.1,0.0280555319041,galaxies
13427,2,7.883776871,-21.4480900419,22-23,0.1,0.0280555319041,galaxies
13430,2,7.85608447411,-21.4474377037,24-25,0.1,0.000206871045521,galaxies
13431,2,7.85608447411,-21.4474377037,24-25,0.1,0.000206871045521,galaxies
13434,2,7.82752448957,-21.4439548933,24-25,0.1,0.00110856560059,galaxies
13435,2,7.82752448957,-21.4439548933,24-25,0.1,0.00110856560059,galaxies
13438,2,7.88212959019,-21.4432663397,23-24,0.1,0.0263282749802,galaxies
13439,2,7.88212959019,-21.4432663397,23-24,0.1,0.0263282749802,galaxies
13448,2,7.84042517948,-21.4379667199,23-24,0.1,0.000363273255061,galaxies
13449,2,7.84042517948,-21.4379667199,23-24,0.1,0.000363273255061,galaxies
13450,2,7.81720909239,-21.4374662793,23-24,0.1,0.000761661271099,galaxies
13451,2,7.81720909239,-21.4374662793,23-24,0.1,0.000761661271099,galaxies
13452,2,7.82318370404,-21.4359057344,21-22,0.1,0.0281458981335,galaxies
13453,2,7.82318370404,-21.4359057344,21-22,0.1,0.0281458981335,galaxies
13454,2,7.8362583908,-21.4353103599,23-24,0.1,0.0247526839375,galaxies
13455,2,7.8362583908,-21.4353103599,23-24,0.1,0.0247526839375,galaxies
13460,2,7.86070852087,-21.4330291253,19-20,0.1,0.0286211166531,galaxies
13461,2,7.86070852087,-21.4330291253,19-20,0.1,0.0286211166531,galaxies
13466,2,7.84279255825,-21.4285281823,22-23,0.1,0.0285818763077,galaxies
13467,2,7.84279255825,-21.4285281823,22-23,0.1,0.0285818763077,galaxies
13472,2,7.84063598049,-21.4244573474,23-24,0.1,0.000195625747438,galaxies
13473,2,7.84063598049,-21.4244573474,23-24,0.1,0.000195625747438,galaxies
13476,2,8.23680726986,-21.7220000327,24-25,0.1,0.00267155189067,galaxies
13477,2,8.23680726986,-21.7220000327,24-25,0.1,0.00267155189067,galaxies
13480,2,7.73810838312,-21.417506543,22-23,0.1,0.000799535424449,galaxies
13481,2,7.73810838312,-21.417506543,22-23,0.1,0.000799535424449,galaxies
13482,2,7.74991729686,-21.4167741037,24-25,0.1,0.000136840943014,galaxies
13483,2,7.74991729686,-21.4167741037,24-25,0.1,0.000136840943014,galaxies
13490,2,7.74543967566,-21.4139070243,24-25,0.1,0.000159850838827,galaxies
13491,2,7.74543967566,-21.4139070243,24-25,0.1,0.000159850838827,galaxies
13492,2,7.84914233932,-21.4133164581,23-24,0.1,0.00147169094998,galaxies
13493,2,7.84914233932,-21.4133164581,23-24,0.1,0.00147169094998,galaxies
13494,2,7.85288043446,-21.4120018217,21-22,0.1,0.0286389626563,galaxies
13495,2,7.85288043446,-21.4120018217,21-22,0.1,0.0286389626563,galaxies
13496,2,7.84892433588,-21.4110322569,21-22,0.1,0.028343943879,galaxies
13497,2,7.84892433588,-21.4110322569,21-22,0.1,0.028343943879,galaxies
13498,2,7.86526584323,-21.4106491563,24-25,0.1,0.000250138546107,galaxies
13499,2,7.86526584323,-21.4106491563,24-25,0.1,0.000250138546107,galaxies
13506,2,7.73172287238,-21.4051157208,25-26,0.1,0.00456768414006,galaxies
13507,2,7.73172287238,-21.4051157208,25-26,0.1,0.00456768414006,galaxies
13516,2,7.758685189,-21.4004365202,24-25,0.1,0.000192112405784,galaxies
13517,2,7.758685189,-21.4004365202,24-25,0.1,0.000192112405784,galaxies
13520,2,7.77146964951,-21.3990047764,25-26,0.1,0.000102978454379,galaxies
13521,2,7.77146964951,-21.3990047764,25-26,0.1,0.000102978454379,galaxies
13522,2,7.76378693239,-21.3984011052,23-24,0.1,0.000410193140851,galaxies
13523,2,7.76378693239,-21.3984011052,23-24,0.1,0.000410193140851,galaxies
13548,2,7.80116727669,-21.3804649605,23-24,0.1,0.000310232600896,galaxies
13549,2,7.80116727669,-21.3804649605,23-24,0.1,0.000310232600896,galaxies
13554,2,7.82328756442,-21.3783369407,23-24,0.1,0.000294678407954,galaxies
13555,2,7.82328756442,-21.3783369407,23-24,0.1,0.000294678407954,galaxies
13558,2,7.81432196408,-21.3757139322,25-26,0.1,0.00012797776435,galaxies
13559,2,7.81432196408,-21.3757139322,25-26,0.1,0.00012797776435,galaxies
13570,2,7.82856682486,-21.3658829615,21-22,0.1,0.000430724263424,galaxies
13571,2,7.82856682486,-21.3658829615,21-22,0.1,0.000430724263424,galaxies
13578,2,8.42068105924,-21.378738607,21-22,0.1,0.000617213197984,galaxies
13579,2,8.42068105924,-21.378738607,21-22,0.1,0.000617213197984,galaxies
13590,2,8.43919122248,-21.3664208367,25-26,0.1,0.000109822241939,galaxies
13591,2,8.43919122248,-21.3664208367,25-26,0.1,0.000109822241939,galaxies
13594,2,8.45128156138,-21.3625939777,24-25,0.1,0.000296945043374,galaxies
13595,2,8.45128156138,-21.3625939777,24-25,0.1,0.000296945043374,galaxies
13596,2,8.44021028904,-21.3621493529,18-19,0.1,0.982897400856,star
13597,2,8.44021028904,-21.3621493529,18-19,0.1,0.982897400856,star
13608,2,8.39422940529,-21.355187898,21-22,0.1,0.00104745349381,galaxies
13609,2,8.39422940529,-21.355187898,21-22,0.1,0.00104745349381,galaxies
13620,2,8.47502268453,-21.3498223712,23-24,0.1,0.0219028517604,galaxies
13621,2,8.47502268453,-21.3498223712,23-24,0.1,0.0219028517604,galaxies
13622,2,8.49036728399,-21.3474406748,24-25,0.1,0.000282200577203,galaxies
13623,2,8.49036728399,-21.3474406748,24-25,0.1,0.000282200577203,galaxies
13628,2,8.49018196102,-21.3388931802,19-20,0.1,0.999466598034,star
13629,2,8.49018196102,-21.3388931802,19-20,0.1,0.999466598034,star
13636,2,8.48146447665,-21.3339234483,23-24,0.1,0.0252824369818,galaxies
13637,2,8.48146447665,-21.3339234483,23-24,0.1,0.0252824369818,galaxies
13644,2,8.41714117166,-21.3492003673,24-25,0.1,0.000405163213145,galaxies
13645,2,8.41714117166,-21.3492003673,24-25,0.1,0.000405163213145,galaxies
13654,2,8.39034875189,-21.339219429,24-25,0.1,0.000110625136585,galaxies
13655,2,8.39034875189,-21.339219429,24-25,0.1,0.000110625136585,galaxies
13658,2,8.43920898687,-21.3374369446,24-25,0.1,0.000186507182661,galaxies
13659,2,8.43920898687,-21.3374369446,24-25,0.1,0.000186507182661,galaxies
13662,2,8.46917629294,-21.3321559817,23-24,0.1,0.000426392798545,galaxies
13663,2,8.46917629294,-21.3321559817,23-24,0.1,0.000426392798545,galaxies
13666,2,8.45916575916,-21.3319142139,26-27,0.1,0.315719246864,galaxies
13667,2,8.45916575916,-21.3319142139,26-27,0.1,0.315719246864,galaxies
13678,2,8.42553411651,-21.3263477258,25-26,0.1,0.000125704391394,galaxies
13679,2,8.42553411651,-21.3263477258,25-26,0.1,0.000125704391394,galaxies
13680,2,8.46972877985,-21.3261327637,22-23,0.1,0.000392171583371,galaxies
13681,2,8.46972877985,-21.3261327637,22-23,0.1,0.000392171583371,galaxies
13682,2,8.46320698143,-21.3259771014,24-25,0.1,0.000178817426786,galaxies
13683,2,8.46320698143,-21.3259771014,24-25,0.1,0.000178817426786,galaxies
13694,2,8.42313862181,-21.3219967719,23-24,0.1,0.0149108562618,galaxies
13695,2,8.42313862181,-21.3219967719,23-24,0.1,0.0149108562618,galaxies
13700,2,8.42420955504,-21.318267367,23-24,0.1,0.000881196756382,galaxies
13701,2,8.42420955504,-21.318267367,23-24,0.1,0.000881196756382,galaxies
13720,2,8.47593946846,-21.3071303592,24-25,0.1,0.000217238921323,galaxies
13721,2,8.47593946846,-21.3071303592,24-25,0.1,0.000217238921323,galaxies
13722,2,8.47902386158,-21.3066125247,22-23,0.1,0.00399420643225,galaxies
13723,2,8.47902386158,-21.3066125247,22-23,0.1,0.00399420643225,galaxies
13728,2,8.42746194928,-21.3016410972,24-25,0.1,0.000200814349228,galaxies
13729,2,8.42746194928,-21.3016410972,24-25,0.1,0.000200814349228,galaxies
13732,2,8.4529955417,-21.2997275719,23-24,0.1,0.000325283937855,galaxies
13733,2,8.4529955417,-21.2997275719,23-24,0.1,0.000325283937855,galaxies
13744,2,8.48661814856,-21.2888579839,22-23,0.1,0.000453359039966,galaxies
13745,2,8.48661814856,-21.2888579839,22-23,0.1,0.000453359039966,galaxies
13750,2,8.374879485,-21.2807447767,23-24,0.1,0.000332536263159,galaxies
13751,2,8.374879485,-21.2807447767,23-24,0.1,0.000332536263159,galaxies
13752,2,8.38237196346,-21.2774539882,24-25,0.1,0.000200663023861,galaxies
13753,2,8.38237196346,-21.2774539882,24-25,0.1,0.000200663023861,galaxies
13756,2,8.39703731063,-21.276722749,21-22,0.1,0.000343993800925,galaxies
13757,2,8.39703731063,-21.276722749,21-22,0.1,0.000343993800925,galaxies
13758,2,8.39284296632,-21.2763682046,24-25,0.1,0.000298525090329,galaxies
13759,2,8.39284296632,-21.2763682046,24-25,0.1,0.000298525090329,galaxies
13764,2,8.38396445118,-21.2722445477,23-24,0.1,0.000316053396091,galaxies
13765,2,8.38396445118,-21.2722445477,23-24,0.1,0.000316053396091,galaxies
13774,2,8.39689294053,-21.2630258909,21-22,0.1,0.000337603501976,galaxies
13775,2,8.39689294053,-21.2630258909,21-22,0.1,0.000337603501976,galaxies
13784,2,8.38199452295,-21.2566103687,22-23,0.1,0.000885273853783,galaxies
13785,2,8.38199452295,-21.2566103687,22-23,0.1,0.000885273853783,galaxies
13792,2,8.44953675583,-21.2545519212,23-24,0.1,0.00185363180935,galaxies
13793,2,8.44953675583,-21.2545519212,23-24,0.1,0.00185363180935,galaxies
13796,2,8.42200294092,-21.2450497594,22-23,0.1,0.000582548906095,galaxies
13797,2,8.42200294092,-21.2450497594,22-23,0.1,0.000582548906095,galaxies
13808,2,8.30943625363,-21.4285407472,23-24,0.1,0.000317130383337,galaxies
13809,2,8.30943625363,-21.4285407472,23-24,0.1,0.000317130383337,galaxies
13818,2,8.33289994001,-21.4175983295,22-23,0.1,0.0257474258542,galaxies
13819,2,8.33289994001,-21.4175983295,22-23,0.1,0.0257474258542,galaxies
13824,2,8.30118565175,-21.415863575,21-22,0.1,0.000531244149897,galaxies
13825,2,8.30118565175,-21.415863575,21-22,0.1,0.000531244149897,galaxies
13826,2,8.32459753352,-21.4136620019,24-25,0.1,0.00803797971457,galaxies
13827,2,8.32459753352,-21.4136620019,24-25,0.1,0.00803797971457,galaxies
13834,2,8.39061840988,-21.3877463569,23-24,0.1,0.000373667280655,galaxies
13835,2,8.39061840988,-21.3877463569,23-24,0.1,0.000373667280655,galaxies
13836,2,8.36488539239,-21.3862269521,22-23,0.1,0.000319556856994,galaxies
13837,2,8.36488539239,-21.3862269521,22-23,0.1,0.000319556856994,galaxies
13838,2,8.39047475731,-21.3812048173,19-20,0.1,0.0286232680082,galaxies
13839,2,8.39047475731,-21.3812048173,19-20,0.1,0.0286232680082,galaxies
13840,2,7.98359248922,-21.8717527083,23-24,0.1,0.000407788698794,galaxies
13841,2,7.98359248922,-21.8717527083,23-24,0.1,0.000407788698794,galaxies
13842,2,8.39272630184,-21.3764488665,22-23,0.1,0.00220577931032,galaxies
13843,2,8.39272630184,-21.3764488665,22-23,0.1,0.00220577931032,galaxies
13858,2,8.29372561486,-21.3899198192,24-25,0.1,0.0115613136441,galaxies
13859,2,8.29372561486,-21.3899198192,24-25,0.1,0.0115613136441,galaxies
13862,2,8.30182754264,-21.3876107838,22-23,0.1,0.954626202583,star
13863,2,8.30182754264,-21.3876107838,22-23,0.1,0.954626202583,star
13870,2,8.27387878602,-21.3826315801,22-23,0.1,0.000862511689775,galaxies
13871,2,8.27387878602,-21.3826315801,22-23,0.1,0.000862511689775,galaxies
13872,2,8.27551836695,-21.3822025676,20-21,0.1,0.0287919938564,galaxies
13873,2,8.27551836695,-21.3822025676,20-21,0.1,0.0287919938564,galaxies
13874,2,8.29911636392,-21.3819361197,23-24,0.1,0.0159574691206,galaxies
13875,2,8.29911636392,-21.3819361197,23-24,0.1,0.0159574691206,galaxies
13884,2,8.31683165966,-21.3777886132,20-21,0.1,0.000949997513089,galaxies
13885,2,8.31683165966,-21.3777886132,20-21,0.1,0.000949997513089,galaxies
13888,2,8.3097863733,-21.3760025315,23-24,0.1,0.023848451674,galaxies
13889,2,8.3097863733,-21.3760025315,23-24,0.1,0.023848451674,galaxies
13892,2,8.01952575293,-21.8601314839,25-26,0.1,0.000300004932797,galaxies
13893,2,8.01952575293,-21.8601314839,25-26,0.1,0.000300004932797,galaxies
13894,2,8.30955834676,-21.3748831536,23-24,0.1,0.0145411659032,galaxies
13895,2,8.30955834676,-21.3748831536,23-24,0.1,0.0145411659032,galaxies
13900,2,8.32826140901,-21.3725785584,23-24,0.1,0.0168434698135,galaxies
13901,2,8.32826140901,-21.3725785584,23-24,0.1,0.0168434698135,galaxies
13916,2,8.34353155978,-21.369729743,23-24,0.1,0.0210609342903,galaxies
13917,2,8.34353155978,-21.369729743,23-24,0.1,0.0210609342903,galaxies
13918,2,8.32993979273,-21.3695213829,25-26,0.1,0.00961797684431,galaxies
13919,2,8.32993979273,-21.3695213829,25-26,0.1,0.00961797684431,galaxies
13922,2,8.30965469772,-21.3682685674,23-24,0.1,0.00143004441634,galaxies
13923,2,8.30965469772,-21.3682685674,23-24,0.1,0.00143004441634,galaxies
13924,2,8.33995926286,-21.3677351903,24-25,0.1,0.000334076321451,galaxies
13925,2,8.33995926286,-21.3677351903,24-25,0.1,0.000334076321451,galaxies
13930,2,8.31922984412,-21.3635391922,23-24,0.1,0.951366662979,star
13931,2,8.31922984412,-21.3635391922,23-24,0.1,0.951366662979,star
13940,2,8.29673605506,-21.357421646,21-22,0.1,0.984049260616,star
13941,2,8.29673605506,-21.357421646,21-22,0.1,0.984049260616,star
13942,2,8.36416508319,-21.3564044394,22-23,0.1,0.000331357936375,galaxies
13943,2,8.36416508319,-21.3564044394,22-23,0.1,0.000331357936375,galaxies
13964,2,8.36223567223,-21.3365305961,24-25,0.1,0.0165261700749,galaxies
13965,2,8.36223567223,-21.3365305961,24-25,0.1,0.0165261700749,galaxies
13974,2,8.25784239849,-21.332989879,24-25,0.1,0.000237498636125,galaxies
13975,2,8.25784239849,-21.332989879,24-25,0.1,0.000237498636125,galaxies
13980,2,8.25040752723,-21.3287133818,19-20,0.1,0.0286029484123,galaxies
13981,2,8.25040752723,-21.3287133818,19-20,0.1,0.0286029484123,galaxies
13984,2,8.24543215599,-21.3275349571,22-23,0.1,0.990279495716,star
13985,2,8.24543215599,-21.3275349571,22-23,0.1,0.990279495716,star
13988,2,8.24806363617,-21.3268427298,25-26,0.1,0.00511391088367,galaxies
13989,2,8.24806363617,-21.3268427298,25-26,0.1,0.00511391088367,galaxies
13992,2,8.24932005214,-21.3248559092,25-26,0.1,0.000134347050334,galaxies
13993,2,8.24932005214,-21.3248559092,25-26,0.1,0.000134347050334,galaxies
13994,2,8.28730365662,-21.3233964446,26-27,0.1,0.174898117781,galaxies
13995,2,8.28730365662,-21.3233964446,26-27,0.1,0.174898117781,galaxies
13996,2,8.2827227938,-21.3221464017,24-25,0.1,0.805015742779,star
13997,2,8.2827227938,-21.3221464017,24-25,0.1,0.805015742779,star
14006,2,8.2516739262,-21.3168567205,24-25,0.1,0.0372029393911,galaxies
14007,2,8.2516739262,-21.3168567205,24-25,0.1,0.0372029393911,galaxies
14014,2,8.24868237248,-21.3138725191,20-21,0.1,0.982943415642,star
14015,2,8.24868237248,-21.3138725191,20-21,0.1,0.982943415642,star
14016,2,8.30977267298,-21.3087014566,24-25,0.1,0.000285904156044,galaxies
14017,2,8.30977267298,-21.3087014566,24-25,0.1,0.000285904156044,galaxies
14020,2,8.35905187579,-21.3057978718,22-23,0.1,0.000403410405852,galaxies
14021,2,8.35905187579,-21.3057978718,22-23,0.1,0.000403410405852,galaxies
14022,2,8.28038450668,-21.3026402137,22-23,0.1,0.0269448906183,galaxies
14023,2,8.28038450668,-21.3026402137,22-23,0.1,0.0269448906183,galaxies
14026,2,8.30650819983,-21.2962016066,23-24,0.1,0.000310624775011,galaxies
14027,2,8.30650819983,-21.2962016066,23-24,0.1,0.000310624775011,galaxies
14028,2,8.35131477142,-21.2939363932,23-24,0.1,0.000452795356978,galaxies
14029,2,8.35131477142,-21.2939363932,23-24,0.1,0.000452795356978,galaxies
14030,2,8.29490577974,-21.2933852443,23-24,0.1,0.000386016705306,galaxies
14031,2,8.29490577974,-21.2933852443,23-24,0.1,0.000386016705306,galaxies
14032,2,8.32583072366,-21.2915524273,24-25,0.1,0.00191106332932,galaxies
14033,2,8.32583072366,-21.2915524273,24-25,0.1,0.00191106332932,galaxies
14040,2,8.34648567529,-21.286688878,24-25,0.1,0.000172239931999,galaxies
14041,2,8.34648567529,-21.286688878,24-25,0.1,0.000172239931999,galaxies
14044,2,8.3427192497,-21.2841850114,24-25,0.1,0.000215470834519,galaxies
14045,2,8.3427192497,-21.2841850114,24-25,0.1,0.000215470834519,galaxies
14058,2,8.20575031653,-21.4752664854,24-25,0.1,0.000213610444916,galaxies
14059,2,8.20575031653,-21.4752664854,24-25,0.1,0.000213610444916,galaxies
14064,2,8.18442881174,-21.4700401932,23-24,0.1,0.00336836650968,galaxies
14065,2,8.18442881174,-21.4700401932,23-24,0.1,0.00336836650968,galaxies
14066,2,8.17484917264,-21.4681218539,25-26,0.1,0.000134355010232,galaxies
14067,2,8.17484917264,-21.4681218539,25-26,0.1,0.000134355010232,galaxies
14068,2,8.2043387572,-21.4670319295,24-25,0.1,0.00240499339998,galaxies
14069,2,8.2043387572,-21.4670319295,24-25,0.1,0.00240499339998,galaxies
14070,2,8.21829170949,-21.4640666933,23-24,0.1,0.000465682853246,galaxies
14071,2,8.21829170949,-21.4640666933,23-24,0.1,0.000465682853246,galaxies
14076,2,8.22878542684,-21.4615771291,23-24,0.1,0.000365028769011,galaxies
14077,2,8.22878542684,-21.4615771291,23-24,0.1,0.000365028769011,galaxies
14082,2,8.20819239744,-21.4575280626,22-23,0.1,0.000354982272256,galaxies
14083,2,8.20819239744,-21.4575280626,22-23,0.1,0.000354982272256,galaxies
14092,2,8.16878647981,-21.4525911347,23-24,0.1,0.020868178457,galaxies
14093,2,8.16878647981,-21.4525911347,23-24,0.1,0.020868178457,galaxies
14110,2,8.23784948937,-21.4416268916,24-25,0.1,0.000189568687347,galaxies
14111,2,8.23784948937,-21.4416268916,24-25,0.1,0.000189568687347,galaxies
14114,2,8.26943499667,-21.4413970438,24-25,0.1,0.000152381937369,galaxies
14115,2,8.26943499667,-21.4413970438,24-25,0.1,0.000152381937369,galaxies
14118,2,8.24960630949,-21.4372789978,24-25,0.1,0.000361479702406,galaxies
14119,2,8.24960630949,-21.4372789978,24-25,0.1,0.000361479702406,galaxies
14126,2,8.2796372012,-21.4305480512,23-24,0.1,0.000335373624694,galaxies
14127,2,8.2796372012,-21.4305480512,23-24,0.1,0.000335373624694,galaxies
14130,2,8.15609354073,-21.4286544569,21-22,0.1,0.00180713296868,galaxies
14131,2,8.15609354073,-21.4286544569,21-22,0.1,0.00180713296868,galaxies
14136,2,8.03217679924,-21.8325296072,25-26,0.1,0.571923494339,galaxies
14137,2,8.03217679924,-21.8325296072,25-26,0.1,0.571923494339,galaxies
14138,2,8.19693109909,-21.4523380696,25-26,0.1,0.000135612965096,galaxies
14139,2,8.19693109909,-21.4523380696,25-26,0.1,0.000135612965096,galaxies
14140,2,8.19098867491,-21.4511823821,23-24,0.1,0.00280979136005,galaxies
14141,2,8.19098867491,-21.4511823821,23-24,0.1,0.00280979136005,galaxies
14142,2,8.21848244785,-21.4457811027,25-26,0.1,0.000174355969648,galaxies
