,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
6149,1,8.40920591065,-21.4959172849,22-23,0.03,0.0266064982861,galaxies
6154,1,8.33288115178,-21.4844610113,24-25,0.03,0.0115145752206,galaxies
6155,1,8.33288115178,-21.4844610113,24-25,0.03,0.0115145752206,galaxies
6164,1,8.33086831071,-21.481724122,18-19,0.03,0.0286533180624,galaxies
6165,1,8.33086831071,-21.481724122,18-19,0.03,0.0286533180624,galaxies
6166,1,8.34014670866,-21.480743272,23-24,0.03,0.000335534627084,galaxies
6167,1,8.34014670866,-21.480743272,23-24,0.03,0.000335534627084,galaxies
6172,1,8.34351457727,-21.4798470225,20-21,0.03,0.0285908691585,galaxies
6173,1,8.34351457727,-21.4798470225,20-21,0.03,0.0285908691585,galaxies
6182,1,8.33769694194,-21.4729805192,23-24,0.03,0.0268961675465,galaxies
6183,1,8.33769694194,-21.4729805192,23-24,0.03,0.0268961675465,galaxies
6184,1,8.34495509909,-21.4717710154,22-23,0.03,0.0138448458165,galaxies
6185,1,8.34495509909,-21.4717710154,22-23,0.03,0.0138448458165,galaxies
6186,1,8.3866529146,-21.4695204319,23-24,0.03,0.0193419922143,galaxies
6187,1,8.3866529146,-21.4695204319,23-24,0.03,0.0193419922143,galaxies
6188,1,8.32381386328,-21.4679770984,23-24,0.03,0.000417997827753,galaxies
6189,1,8.32381386328,-21.4679770984,23-24,0.03,0.000417997827753,galaxies
6190,1,8.32321633535,-21.4674610504,22-23,0.03,0.213485598564,galaxies
6191,1,8.32321633535,-21.4674610504,22-23,0.03,0.213485598564,galaxies
6194,1,8.36826501028,-21.4660346299,21-22,0.03,0.0281160362065,galaxies
6195,1,8.36826501028,-21.4660346299,21-22,0.03,0.0281160362065,galaxies
6196,1,8.34053360626,-21.46363258,21-22,0.03,0.0285931788385,galaxies
6197,1,8.34053360626,-21.46363258,21-22,0.03,0.0285931788385,galaxies
6200,1,8.36818356635,-21.4615625938,23-24,0.03,0.000386678468203,galaxies
6201,1,8.36818356635,-21.4615625938,23-24,0.03,0.000386678468203,galaxies
6204,1,8.34931768479,-21.4590634966,20-21,0.03,0.984191060066,star
6205,1,8.34931768479,-21.4590634966,20-21,0.03,0.984191060066,star
6210,1,8.37909825394,-21.4552728282,21-22,0.03,0.00116115412675,galaxies
6211,1,8.37909825394,-21.4552728282,21-22,0.03,0.00116115412675,galaxies
6212,1,8.42375233731,-21.4546042215,24-25,0.03,0.0237267389894,galaxies
6213,1,8.42375233731,-21.4546042215,24-25,0.03,0.0237267389894,galaxies
6222,1,8.33599642282,-21.4517314782,21-22,0.03,0.999922931194,star
6223,1,8.33599642282,-21.4517314782,21-22,0.03,0.999922931194,star
6236,1,8.40758805474,-21.4434207733,22-23,0.03,0.0276359543204,galaxies
6237,1,8.40758805474,-21.4434207733,22-23,0.03,0.0276359543204,galaxies
6276,1,8.37696352467,-21.4195801125,23-24,0.03,0.0267571266741,galaxies
6277,1,8.37696352467,-21.4195801125,23-24,0.03,0.0267571266741,galaxies
6284,1,8.37391836605,-21.4163811776,23-24,0.03,0.973637402058,star
6285,1,8.37391836605,-21.4163811776,23-24,0.03,0.973637402058,star
6300,1,8.2471107286,-21.6147873422,22-23,0.03,0.025290472433,galaxies
6301,1,8.2471107286,-21.6147873422,22-23,0.03,0.025290472433,galaxies
6306,1,8.25639432966,-21.5982577823,20-21,0.03,0.0319903865457,galaxies
6307,1,8.25639432966,-21.5982577823,20-21,0.03,0.0319903865457,galaxies
6316,1,8.26535013047,-21.5837537524,22-23,0.03,0.999921679497,star
6317,1,8.26535013047,-21.5837537524,22-23,0.03,0.999921679497,star
6326,1,8.28982322948,-21.5802520471,24-25,0.03,0.0075216377154,galaxies
6327,1,8.28982322948,-21.5802520471,24-25,0.03,0.0075216377154,galaxies
6328,1,8.26715663578,-21.5801442074,22-23,0.03,0.0274173077196,galaxies
6329,1,8.26715663578,-21.5801442074,22-23,0.03,0.0274173077196,galaxies
6334,1,8.29666637715,-21.5775213024,21-22,0.03,0.987637341022,star
6335,1,8.29666637715,-21.5775213024,21-22,0.03,0.987637341022,star
6342,1,8.28405088543,-21.5742894533,22-23,0.03,0.000343626219546,galaxies
6343,1,8.28405088543,-21.5742894533,22-23,0.03,0.000343626219546,galaxies
6350,1,8.28997456513,-21.5731785834,21-22,0.03,0.0284426063299,galaxies
6351,1,8.28997456513,-21.5731785834,21-22,0.03,0.0284426063299,galaxies
6362,1,8.29110602433,-21.5678558658,24-25,0.03,0.000533207319677,galaxies
6363,1,8.29110602433,-21.5678558658,24-25,0.03,0.000533207319677,galaxies
6372,1,8.33628053242,-21.5475110377,23-24,0.03,0.00096152711194,galaxies
6373,1,8.33628053242,-21.5475110377,23-24,0.03,0.00096152711194,galaxies
6392,1,8.24469931195,-21.5784854411,22-23,0.03,0.0273214820772,galaxies
6393,1,8.24469931195,-21.5784854411,22-23,0.03,0.0273214820772,galaxies
6396,1,8.27991923351,-21.556456646,19-20,0.03,0.983896911144,star
6397,1,8.27991923351,-21.556456646,19-20,0.03,0.983896911144,star
6398,1,8.27940881541,-21.5557321334,24-25,0.03,0.999614059925,star
6399,1,8.27940881541,-21.5557321334,24-25,0.03,0.999614059925,star
6400,1,8.27992364362,-21.5498173072,22-23,0.03,0.0275613646954,galaxies
6401,1,8.27992364362,-21.5498173072,22-23,0.03,0.0275613646954,galaxies
6408,1,8.29358853577,-21.541162931,23-24,0.03,0.00061947258655,galaxies
6409,1,8.29358853577,-21.541162931,23-24,0.03,0.00061947258655,galaxies
6418,1,8.24032325644,-21.5368332653,23-24,0.03,0.932762205601,star
6419,1,8.24032325644,-21.5368332653,23-24,0.03,0.932762205601,star
6434,1,8.23923129038,-21.5332327726,19-20,0.03,0.984689593315,star
6435,1,8.23923129038,-21.5332327726,19-20,0.03,0.984689593315,star
6438,1,8.21638466631,-21.5309299272,25-26,0.03,0.00357527448796,galaxies
6439,1,8.21638466631,-21.5309299272,25-26,0.03,0.00357527448796,galaxies
6448,1,8.33276245371,-21.5251503822,19-20,0.03,0.0287527162582,galaxies
6449,1,8.33276245371,-21.5251503822,19-20,0.03,0.0287527162582,galaxies
6450,1,8.23971487991,-21.5238786845,23-24,0.03,0.000498584646266,galaxies
6451,1,8.23971487991,-21.5238786845,23-24,0.03,0.000498584646266,galaxies
6456,1,8.25091880316,-21.5212707215,22-23,0.03,0.0272783562541,galaxies
6457,1,8.25091880316,-21.5212707215,22-23,0.03,0.0272783562541,galaxies
6460,1,8.24656560057,-21.5165168873,23-24,0.03,0.0226169172674,galaxies
6461,1,8.24656560057,-21.5165168873,23-24,0.03,0.0226169172674,galaxies
6464,1,8.24405772333,-21.5160348656,19-20,0.03,0.02863188833,galaxies
6465,1,8.24405772333,-21.5160348656,19-20,0.03,0.02863188833,galaxies
6468,1,8.24341783153,-21.5154325448,18-19,0.03,0.028643194586,galaxies
6469,1,8.24341783153,-21.5154325448,18-19,0.03,0.028643194586,galaxies
6508,1,8.27591700465,-21.5038697334,24-25,0.03,0.00782717391849,galaxies
6509,1,8.27591700465,-21.5038697334,24-25,0.03,0.00782717391849,galaxies
6528,1,8.22498131313,-21.5004616611,22-23,0.03,0.0283010043204,galaxies
6529,1,8.22498131313,-21.5004616611,22-23,0.03,0.0283010043204,galaxies
6532,1,8.22543434912,-21.5002164425,23-24,0.03,0.0118232984096,galaxies
6533,1,8.22543434912,-21.5002164425,23-24,0.03,0.0118232984096,galaxies
6536,1,8.26150373119,-21.4990487861,21-22,0.03,0.00113117881119,galaxies
6537,1,8.26150373119,-21.4990487861,21-22,0.03,0.00113117881119,galaxies
6556,1,8.29743117173,-21.4940280557,24-25,0.03,0.987372934818,star
6557,1,8.29743117173,-21.4940280557,24-25,0.03,0.987372934818,star
6562,1,8.27157542397,-21.4922032093,22-23,0.03,0.02807411924,galaxies
6563,1,8.27157542397,-21.4922032093,22-23,0.03,0.02807411924,galaxies
6564,1,8.3061875467,-21.490204229,22-23,0.03,0.00039701332571,galaxies
6565,1,8.3061875467,-21.490204229,22-23,0.03,0.00039701332571,galaxies
6568,1,8.28572215117,-21.4883476081,21-22,0.03,0.0286015551537,galaxies
6569,1,8.28572215117,-21.4883476081,21-22,0.03,0.0286015551537,galaxies
6572,1,8.28548762649,-21.488042745,22-23,0.03,0.0282475594431,galaxies
6573,1,8.28548762649,-21.488042745,22-23,0.03,0.0282475594431,galaxies
6580,1,8.25982731529,-21.4856017089,20-21,0.03,0.983243703842,star
6581,1,8.25982731529,-21.4856017089,20-21,0.03,0.983243703842,star
6592,1,8.29198394023,-21.4828428557,23-24,0.03,0.00207508681342,galaxies
6593,1,8.29198394023,-21.4828428557,23-24,0.03,0.00207508681342,galaxies
6594,1,8.22060294014,-21.4819613512,21-22,0.03,0.0269999615848,galaxies
6595,1,8.22060294014,-21.4819613512,21-22,0.03,0.0269999615848,galaxies
6598,1,8.29840443138,-21.4815470895,23-24,0.03,0.0736953541636,galaxies
6599,1,8.29840443138,-21.4815470895,23-24,0.03,0.0736953541636,galaxies
6608,1,8.25497489872,-21.4775493553,23-24,0.03,0.0259294677526,galaxies
6609,1,8.25497489872,-21.4775493553,23-24,0.03,0.0259294677526,galaxies
6612,1,8.24166756478,-21.4773069632,20-21,0.03,0.984210789204,star
6613,1,8.24166756478,-21.4773069632,20-21,0.03,0.984210789204,star
6622,1,8.23588466653,-21.4703649869,24-25,0.03,0.000240441964706,galaxies
6623,1,8.23588466653,-21.4703649869,24-25,0.03,0.000240441964706,galaxies
6628,1,8.28419948933,-21.466518625,22-23,0.03,0.048828471452,galaxies
6629,1,8.28419948933,-21.466518625,22-23,0.03,0.048828471452,galaxies
6632,1,8.26128232329,-21.4592822141,23-24,0.03,0.000459127943031,galaxies
6633,1,8.26128232329,-21.4592822141,23-24,0.03,0.000459127943031,galaxies
6660,1,8.13577982316,-21.6356479129,23-24,0.03,0.139710113406,galaxies
6661,1,8.13577982316,-21.6356479129,23-24,0.03,0.139710113406,galaxies
6686,1,8.17122424559,-21.6209525624,21-22,0.03,0.000721865100786,galaxies
6687,1,8.17122424559,-21.6209525624,21-22,0.03,0.000721865100786,galaxies
6694,1,8.20624864419,-21.6171880958,21-22,0.03,0.984130859375,star
6695,1,8.20624864419,-21.6171880958,21-22,0.03,0.984130859375,star
6698,1,8.1985712622,-21.6111814811,23-24,0.03,0.0125628784299,galaxies
6699,1,8.1985712622,-21.6111814811,23-24,0.03,0.0125628784299,galaxies
6712,1,8.13439131027,-21.6301692954,24-25,0.03,0.0190888438374,galaxies
6713,1,8.13439131027,-21.6301692954,24-25,0.03,0.0190888438374,galaxies
6716,1,8.12354271526,-21.6205934088,24-25,0.03,0.00020364356169,galaxies
6717,1,8.12354271526,-21.6205934088,24-25,0.03,0.00020364356169,galaxies
6728,1,8.20681791126,-21.5930170014,20-21,0.03,0.0283923260868,galaxies
6729,1,8.20681791126,-21.5930170014,20-21,0.03,0.0283923260868,galaxies
6742,1,8.10712809528,-21.580498999,23-24,0.03,0.000326070439769,galaxies
6743,1,8.10712809528,-21.580498999,23-24,0.03,0.000326070439769,galaxies
6758,1,8.12793263163,-21.5704864251,23-24,0.03,0.0156819596887,galaxies
6759,1,8.12793263163,-21.5704864251,23-24,0.03,0.0156819596887,galaxies
6774,1,8.13411907825,-21.5666002589,23-24,0.03,0.023346664384,galaxies
6775,1,8.13411907825,-21.5666002589,23-24,0.03,0.023346664384,galaxies
6778,1,8.13310958033,-21.5635236083,21-22,0.03,0.0284814722836,galaxies
6779,1,8.13310958033,-21.5635236083,21-22,0.03,0.0284814722836,galaxies
6782,1,8.19048942589,-21.5634298983,23-24,0.03,0.984407842159,galaxies
6783,1,8.19048942589,-21.5634298983,23-24,0.03,0.984407842159,galaxies
6788,1,8.09069389752,-21.5596843273,17-18,0.03,0.0287186484784,galaxies
6789,1,8.09069389752,-21.5596843273,17-18,0.03,0.0287186484784,galaxies
6792,1,8.16087842729,-21.5591167818,21-22,0.03,0.982846319675,star
6793,1,8.16087842729,-21.5591167818,21-22,0.03,0.982846319675,star
6794,1,8.20370677804,-21.5581414573,24-25,0.03,0.00244290451519,galaxies
6795,1,8.20370677804,-21.5581414573,24-25,0.03,0.00244290451519,galaxies
6814,1,8.14502563335,-21.5523821403,23-24,0.03,0.99154818058,star
6815,1,8.14502563335,-21.5523821403,23-24,0.03,0.99154818058,star
6816,1,8.09979373765,-21.5516773233,21-22,0.03,0.000795669504441,galaxies
6817,1,8.09979373765,-21.5516773233,21-22,0.03,0.000795669504441,galaxies
6822,1,8.14265063973,-21.5502647989,25-26,0.03,0.000458882597741,galaxies
6823,1,8.14265063973,-21.5502647989,25-26,0.03,0.000458882597741,galaxies
6824,1,8.08745982044,-21.5501423915,22-23,0.03,0.00109681440517,galaxies
6825,1,8.08745982044,-21.5501423915,22-23,0.03,0.00109681440517,galaxies
6826,1,8.11617185696,-21.5498923308,24-25,0.03,0.0108983563259,galaxies
6827,1,8.11617185696,-21.5498923308,24-25,0.03,0.0108983563259,galaxies
6842,1,8.16430438738,-21.5445834541,24-25,0.03,0.000255300605204,galaxies
6843,1,8.16430438738,-21.5445834541,24-25,0.03,0.000255300605204,galaxies
6848,1,8.13147920833,-21.5430396908,25-26,0.03,0.00041290660738,galaxies
6849,1,8.13147920833,-21.5430396908,25-26,0.03,0.00041290660738,galaxies
6854,1,8.15189989226,-21.5400211895,24-25,0.03,0.0741492956877,galaxies
6855,1,8.15189989226,-21.5400211895,24-25,0.03,0.0741492956877,galaxies
6878,1,8.13339269479,-21.5251740908,24-25,0.03,0.000282786379103,galaxies
6879,1,8.13339269479,-21.5251740908,24-25,0.03,0.000282786379103,galaxies
6888,1,8.14089482942,-21.5191131726,23-24,0.03,0.0257972758263,galaxies
6889,1,8.14089482942,-21.5191131726,23-24,0.03,0.0257972758263,galaxies
6894,1,8.142328682,-21.5179278521,22-23,0.03,0.988217651844,star
6895,1,8.142328682,-21.5179278521,22-23,0.03,0.988217651844,star
6902,1,8.17524228826,-21.5116498194,25-26,0.03,0.00266254669987,galaxies
6903,1,8.17524228826,-21.5116498194,25-26,0.03,0.00266254669987,galaxies
6926,1,8.1737162542,-21.4935867768,20-21,0.03,0.998145341873,star
6927,1,8.1737162542,-21.4935867768,20-21,0.03,0.998145341873,star
6950,1,8.02835622718,-21.6902458259,24-25,0.03,0.000219105510041,galaxies
6951,1,8.02835622718,-21.6902458259,24-25,0.03,0.000219105510041,galaxies
6980,1,8.08787907827,-21.6651844146,23-24,0.03,0.000683999271132,galaxies
6981,1,8.08787907827,-21.6651844146,23-24,0.03,0.000683999271132,galaxies
6984,1,8.09778373772,-21.6626016543,24-25,0.03,0.0155214993283,galaxies
6985,1,8.09778373772,-21.6626016543,24-25,0.03,0.0155214993283,galaxies
6994,1,8.10685590304,-21.6468710329,20-21,0.03,0.0285533536226,galaxies
6995,1,8.10685590304,-21.6468710329,20-21,0.03,0.0285533536226,galaxies
7010,1,8.07518288551,-21.653431051,22-23,0.03,0.0229731556028,galaxies
7011,1,8.07518288551,-21.653431051,22-23,0.03,0.0229731556028,galaxies
7012,1,8.05615959472,-21.646944336,22-23,0.03,0.025936646387,galaxies
7013,1,8.05615959472,-21.646944336,22-23,0.03,0.025936646387,galaxies
7014,1,8.08755229885,-21.6319091118,23-24,0.03,0.024940110743,galaxies
7015,1,8.08755229885,-21.6319091118,23-24,0.03,0.024940110743,galaxies
7030,1,8.04350451552,-21.6180293044,24-25,0.03,0.00181179284118,galaxies
7031,1,8.04350451552,-21.6180293044,24-25,0.03,0.00181179284118,galaxies
7042,1,7.98193565469,-21.6066159673,22-23,0.03,0.000685993116349,galaxies
7043,1,7.98193565469,-21.6066159673,22-23,0.03,0.000685993116349,galaxies
7044,1,7.98217968937,-21.6054244741,20-21,0.03,0.0284670628607,galaxies
7045,1,7.98217968937,-21.6054244741,20-21,0.03,0.0284670628607,galaxies
7056,1,8.06030272635,-21.6024908193,23-24,0.03,0.0189658664167,galaxies
7057,1,8.06030272635,-21.6024908193,23-24,0.03,0.0189658664167,galaxies
7060,1,7.97271381594,-21.5979644442,22-23,0.03,0.0258372519165,galaxies
7061,1,7.97271381594,-21.5979644442,22-23,0.03,0.0258372519165,galaxies
7070,1,8.00405527505,-21.5958785092,22-23,0.03,0.0277275089175,galaxies
7071,1,8.00405527505,-21.5958785092,22-23,0.03,0.0277275089175,galaxies
7074,1,7.99489773128,-21.5921240572,22-23,0.03,0.000526464602444,galaxies
7075,1,7.99489773128,-21.5921240572,22-23,0.03,0.000526464602444,galaxies
7084,1,8.08464675399,-21.5877231351,19-20,0.03,0.0286427866668,galaxies
7085,1,8.08464675399,-21.5877231351,19-20,0.03,0.0286427866668,galaxies
7100,1,8.06729068841,-21.5834674555,24-25,0.03,0.154841661453,galaxies
7101,1,8.06729068841,-21.5834674555,24-25,0.03,0.154841661453,galaxies
7118,1,8.049023381,-21.5722145137,22-23,0.03,0.000399048789404,galaxies
7119,1,8.049023381,-21.5722145137,22-23,0.03,0.000399048789404,galaxies
7120,1,8.0597574814,-21.5705556735,22-23,0.03,0.0268514119089,galaxies
7121,1,8.0597574814,-21.5705556735,22-23,0.03,0.0268514119089,galaxies
7128,1,8.0075566384,-21.5671864422,23-24,0.03,0.993974924088,star
7129,1,8.0075566384,-21.5671864422,23-24,0.03,0.993974924088,star
7136,1,8.04399495349,-21.5639976763,22-23,0.03,0.297508865595,galaxies
7137,1,8.04399495349,-21.5639976763,22-23,0.03,0.297508865595,galaxies
7148,1,8.06602346338,-21.5549649248,21-22,0.03,0.0008706660592,galaxies
7149,1,8.06602346338,-21.5549649248,21-22,0.03,0.0008706660592,galaxies
7154,1,7.91126817693,-21.7486455592,24-25,0.03,0.000194607913727,galaxies
7155,1,7.91126817693,-21.7486455592,24-25,0.03,0.000194607913727,galaxies
7160,1,7.90259887275,-21.7352087021,21-22,0.03,0.028504755348,galaxies
7161,1,7.90259887275,-21.7352087021,21-22,0.03,0.028504755348,galaxies
7162,1,7.924901278,-21.7341278806,19-20,0.03,0.982234299183,star
7163,1,7.924901278,-21.7341278806,19-20,0.03,0.982234299183,star
7164,1,7.89210213067,-21.7313465973,21-22,0.03,0.984141469002,star
7165,1,7.89210213067,-21.7313465973,21-22,0.03,0.984141469002,star
7170,1,7.93198118961,-21.7257372738,20-21,0.03,0.0288216862828,galaxies
7171,1,7.93198118961,-21.7257372738,20-21,0.03,0.0288216862828,galaxies
7172,1,7.88895631074,-21.7250334924,21-22,0.03,0.0283778440207,galaxies
7173,1,7.88895631074,-21.7250334924,21-22,0.03,0.0283778440207,galaxies
7176,1,7.95088691685,-21.7246208481,18-19,0.03,0.985363304615,star
7177,1,7.95088691685,-21.7246208481,18-19,0.03,0.985363304615,star
7180,1,7.94245970692,-21.7208249563,23-24,0.03,0.000315387471346,galaxies
7181,1,7.94245970692,-21.7208249563,23-24,0.03,0.000315387471346,galaxies
7182,1,7.94996845366,-21.7183146772,22-23,0.03,0.0370825901628,galaxies
7183,1,7.94996845366,-21.7183146772,22-23,0.03,0.0370825901628,galaxies
7184,1,7.96924497779,-21.7161071059,22-23,0.03,0.976814568043,star
7185,1,7.96924497779,-21.7161071059,22-23,0.03,0.976814568043,star
7192,1,7.9891967666,-21.7047266709,23-24,0.03,0.0209675766528,galaxies
7193,1,7.9891967666,-21.7047266709,23-24,0.03,0.0209675766528,galaxies
7204,1,7.91097364174,-21.7255573551,21-22,0.03,0.985940515995,star
7205,1,7.91097364174,-21.7255573551,21-22,0.03,0.985940515995,star
7206,1,7.92290522856,-21.7201690777,23-24,0.03,0.900227367878,star
7207,1,7.92290522856,-21.7201690777,23-24,0.03,0.900227367878,star
7208,1,7.90237144285,-21.7192655218,22-23,0.03,0.0283104367554,galaxies
7209,1,7.90237144285,-21.7192655218,22-23,0.03,0.0283104367554,galaxies
7210,1,7.91436986883,-21.7106868797,24-25,0.03,0.956018507481,star
7211,1,7.91436986883,-21.7106868797,24-25,0.03,0.956018507481,star
7220,1,7.97945343677,-21.689710335,23-24,0.03,0.0236815344542,galaxies
7221,1,7.97945343677,-21.689710335,23-24,0.03,0.0236815344542,galaxies
7222,1,7.95947101629,-21.6872319212,19-20,0.03,0.0287076439708,galaxies
7223,1,7.95947101629,-21.6872319212,19-20,0.03,0.0287076439708,galaxies
7228,1,7.88289905838,-21.6779555909,21-22,0.03,0.0280809830874,galaxies
7229,1,7.88289905838,-21.6779555909,21-22,0.03,0.0280809830874,galaxies
7232,1,7.88395019627,-21.6755541905,22-23,0.03,0.0260337498039,galaxies
7233,1,7.88395019627,-21.6755541905,22-23,0.03,0.0260337498039,galaxies
7234,1,7.8953868702,-21.6740428156,20-21,0.03,0.999799013138,star
7235,1,7.8953868702,-21.6740428156,20-21,0.03,0.999799013138,star
7242,1,7.87545386554,-21.6707318014,21-22,0.03,0.000992866116576,galaxies
7243,1,7.87545386554,-21.6707318014,21-22,0.03,0.000992866116576,galaxies
7246,1,7.94601084136,-21.6658386428,24-25,0.03,0.0153646040708,galaxies
7247,1,7.94601084136,-21.6658386428,24-25,0.03,0.0153646040708,galaxies
7250,1,7.90827312,-21.6637625915,23-24,0.03,0.000878349004779,galaxies
7251,1,7.90827312,-21.6637625915,23-24,0.03,0.000878349004779,galaxies
7252,1,7.89329619645,-21.6621645147,22-23,0.03,0.000909774680622,galaxies
7253,1,7.89329619645,-21.6621645147,22-23,0.03,0.000909774680622,galaxies
7256,1,7.8896052348,-21.6608517323,19-20,0.03,0.984424412251,star
7257,1,7.8896052348,-21.6608517323,19-20,0.03,0.984424412251,star
7258,1,7.90681596514,-21.6607862983,23-24,0.03,0.0213832221925,galaxies
7259,1,7.90681596514,-21.6607862983,23-24,0.03,0.0213832221925,galaxies
7264,1,7.93594373637,-21.6591138956,23-24,0.03,0.999348938465,star
7265,1,7.93594373637,-21.6591138956,23-24,0.03,0.999348938465,star
7266,1,7.88899881944,-21.6586615243,23-24,0.03,0.021950520575,galaxies
7267,1,7.88899881944,-21.6586615243,23-24,0.03,0.021950520575,galaxies
7268,1,7.91149099203,-21.6580162009,23-24,0.03,0.00842777919024,galaxies
7269,1,7.91149099203,-21.6580162009,23-24,0.03,0.00842777919024,galaxies
7270,1,7.89608007047,-21.6570924524,24-25,0.03,0.000406537845265,galaxies
7271,1,7.89608007047,-21.6570924524,24-25,0.03,0.000406537845265,galaxies
7286,1,7.94874129359,-21.6524696955,22-23,0.03,0.0285487882793,galaxies
7287,1,7.94874129359,-21.6524696955,22-23,0.03,0.0285487882793,galaxies
7306,1,7.95849442257,-21.642767914,22-23,0.03,0.0275372676551,galaxies
7307,1,7.95849442257,-21.642767914,22-23,0.03,0.0275372676551,galaxies
7308,1,7.85858040767,-21.6421298297,21-22,0.03,0.000370589230442,galaxies
7309,1,7.85858040767,-21.6421298297,21-22,0.03,0.000370589230442,galaxies
7310,1,7.92062684153,-21.6412980564,24-25,0.03,0.000557192077395,galaxies
7311,1,7.92062684153,-21.6412980564,24-25,0.03,0.000557192077395,galaxies
7312,1,7.89051293035,-21.6390542459,20-21,0.03,0.982929944992,star
7313,1,7.89051293035,-21.6390542459,20-21,0.03,0.982929944992,star
7328,1,7.90450138125,-21.6302029024,24-25,0.03,0.0225799288601,galaxies
7329,1,7.90450138125,-21.6302029024,24-25,0.03,0.0225799288601,galaxies
7334,1,7.92567258485,-21.6253250125,24-25,0.03,0.989794969559,star
7335,1,7.92567258485,-21.6253250125,24-25,0.03,0.989794969559,star
7336,1,7.91155791676,-21.6152945963,23-24,0.03,0.951112926006,star
7337,1,7.91155791676,-21.6152945963,23-24,0.03,0.951112926006,star
7342,1,7.94954502827,-21.6140195845,19-20,0.03,0.981006324291,galaxies
7343,1,7.94954502827,-21.6140195845,19-20,0.03,0.981006324291,galaxies
7356,1,8.55563633128,-21.6189415324,23-24,0.03,0.000696138769854,galaxies
7357,1,8.55563633128,-21.6189415324,23-24,0.03,0.000696138769854,galaxies
7362,1,8.55823998458,-21.6169143771,23-24,0.03,0.852900564671,star
7363,1,8.55823998458,-21.6169143771,23-24,0.03,0.852900564671,star
7364,1,8.56985469254,-21.6164782722,23-24,0.03,0.0264871474355,galaxies
7365,1,8.56985469254,-21.6164782722,23-24,0.03,0.0264871474355,galaxies
7378,1,8.57201981617,-21.6098708892,20-21,0.03,0.0286827683449,galaxies
7379,1,8.57201981617,-21.6098708892,20-21,0.03,0.0286827683449,galaxies
7386,1,8.5245125876,-21.6047592853,22-23,0.03,0.000904725922737,galaxies
7387,1,8.5245125876,-21.6047592853,22-23,0.03,0.000904725922737,galaxies
7396,1,8.53782629081,-21.6023039507,23-24,0.03,0.00756763806567,galaxies
7397,1,8.53782629081,-21.6023039507,23-24,0.03,0.00756763806567,galaxies
7398,1,8.53447175541,-21.6015249888,23-24,0.03,0.000482157192891,galaxies
7399,1,8.53447175541,-21.6015249888,23-24,0.03,0.000482157192891,galaxies
7408,1,8.5663801259,-21.5983972195,19-20,0.03,0.0286212973297,galaxies
7409,1,8.5663801259,-21.5983972195,19-20,0.03,0.0286212973297,galaxies
7414,1,8.56857226917,-21.5969400771,21-22,0.03,0.98356282711,star
7415,1,8.56857226917,-21.5969400771,21-22,0.03,0.98356282711,star
7448,1,8.59402878189,-21.5839396415,20-21,0.03,0.0286038126796,galaxies
7449,1,8.59402878189,-21.5839396415,20-21,0.03,0.0286038126796,galaxies
7460,1,8.61870672756,-21.576166844,23-24,0.03,0.0228774324059,galaxies
7461,1,8.61870672756,-21.576166844,23-24,0.03,0.0228774324059,galaxies
7462,1,8.60959719024,-21.5748727447,19-20,0.03,0.0286105480045,galaxies
7463,1,8.60959719024,-21.5748727447,19-20,0.03,0.0286105480045,galaxies
7466,1,8.50339171408,-21.565194903,22-23,0.03,0.000542774680071,galaxies
7467,1,8.50339171408,-21.565194903,22-23,0.03,0.000542774680071,galaxies
7470,1,8.50277020119,-21.5623660471,24-25,0.03,0.0135921305045,galaxies
7471,1,8.50277020119,-21.5623660471,24-25,0.03,0.0135921305045,galaxies
7476,1,8.53321368922,-21.585949892,23-24,0.03,0.0228199996054,galaxies
7477,1,8.53321368922,-21.585949892,23-24,0.03,0.0228199996054,galaxies
7478,1,8.57993252271,-21.5771106928,23-24,0.03,0.142695471644,galaxies
7479,1,8.57993252271,-21.5771106928,23-24,0.03,0.142695471644,galaxies
7480,1,8.58713605898,-21.5763247249,21-22,0.03,0.000960953882895,galaxies
7481,1,8.58713605898,-21.5763247249,21-22,0.03,0.000960953882895,galaxies
7486,1,8.57928935127,-21.572477157,22-23,0.03,0.997611701488,star
7487,1,8.57928935127,-21.572477157,22-23,0.03,0.997611701488,star
7510,1,8.52493014149,-21.5519344126,24-25,0.03,0.000266819144599,galaxies
7511,1,8.52493014149,-21.5519344126,24-25,0.03,0.000266819144599,galaxies
7514,1,8.51369212183,-21.5494568244,22-23,0.03,0.0261245984584,galaxies
7515,1,8.51369212183,-21.5494568244,22-23,0.03,0.0261245984584,galaxies
7520,1,8.51641452077,-21.5479407475,22-23,0.03,0.000908934161998,galaxies
7521,1,8.51641452077,-21.5479407475,22-23,0.03,0.000908934161998,galaxies
7524,1,8.51301302205,-21.5460667166,21-22,0.03,0.0306535046548,galaxies
7525,1,8.51301302205,-21.5460667166,21-22,0.03,0.0306535046548,galaxies
7538,1,8.51743001578,-21.5428211715,21-22,0.03,0.0285374745727,galaxies
7539,1,8.51743001578,-21.5428211715,21-22,0.03,0.0285374745727,galaxies
7542,1,8.52263390742,-21.5413638174,24-25,0.03,0.000668854045216,galaxies
7543,1,8.52263390742,-21.5413638174,24-25,0.03,0.000668854045216,galaxies
7554,1,8.54343728691,-21.5327016621,25-26,0.03,0.0030215701554,galaxies
